Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
0,0,-0.03813029,0.0002224793,0,0,0,0,0,0,0,0.03813029,0,0,0,222.4793
0.1,-0.0002989475,0.1566192,-0.0009138281,0,0,0,0,0,0.0002989475,0.001592688,-0.1566192,0,0.0015927,-0.0002989475,-913.8135
0.2,-0.001255579,-0.01020629,5.96E-05,0,0,0,0,0,0.001255579,0.006689289,0.01020629,0,0.006689512,-0.001255579,59.5468
0.3,-0.003467791,-0.316692,0.001847807,0,0,0,0,0,0.003467791,0.01847518,0.316692,0,0.01847689,-0.003467791,1847.466
0.4,-0.00597895,-0.7107052,0.004146761,0,0,0,0,0,0.005978949,0.03185375,0.7107052,0,0.03185883,-0.00597895,4145.44
0.5,-0.007892214,-1.008762,0.005885836,0,0,0,0,0,0.007892214,0.04204696,1.008762,0,0.0420558,-0.007892214,5883.361
0.6,-0.009805478,-1.382121,0.008064283,0,0,0,0,0,0.009805478,0.05224016,1.382121,0,0.05225381,-0.009805478,8060.07
0.7000001,-0.01159916,-1.605634,0.009368414,0,0,0,0,0,0.01159916,0.06179629,1.605634,0,0.06181539,-0.01159916,9362.625
0.8,-0.01339285,-1.976117,0.01153008,0,0,0,0,0,0.01339285,0.07135241,1.976117,0,0.07137788,-0.01339285,11521.85
0.9000001,-0.01512674,-2.224158,0.01297733,0,0,0,0,0,0.01512674,0.08059001,2.224158,0,0.0806225,-0.01512674,12966.87
1,-0.01674106,-2.624124,0.01531101,0,0,0,0,0,0.01674106,0.08919051,2.624124,0,0.08923031,-0.01674106,15297.35
1.1,-0.01829559,-2.85283,0.01664544,0,0,0,0,0,0.01829559,0.0974725,2.85283,0,0.09752003,-0.01829559,16629.22
1.2,-0.01996969,-3.198385,0.01866166,0,0,0,0,0,0.01996969,0.1063915,3.198385,0,0.1064482,-0.01996969,18641.81
1.3,-0.0216438,-3.509305,0.02047579,0,0,0,0,0,0.0216438,0.1153106,3.509305,0,0.1153771,-0.0216438,20452.18
1.4,-0.0233777,-4.047733,0.02361736,0,0,0,0,0,0.02337769,0.1245482,4.047733,0,0.1246258,-0.0233777,23587.95
1.5,-0.02499201,-4.405712,0.02570607,0,0,0,0,0,0.02499201,0.1331487,4.405712,0,0.1332374,-0.02499201,25671.84
1.6,-0.02678569,-5.034743,0.02937628,0,0,0,0,0,0.02678569,0.1427048,5.034743,0,0.1428067,-0.02678569,29334.36
1.7,-0.02834022,-5.510211,0.03215051,0,0,0,0,0,0.02834022,0.1509868,5.510211,0,0.1511009,-0.02834022,32101.96
1.8,-0.03001433,-5.957796,0.03476203,0,0,0,0,0,0.03001433,0.1599059,5.957796,0,0.1600338,-0.03001433,34706.44
1.9,-0.03156885,-6.485677,0.03784207,0,0,0,0,0,0.03156886,0.1681878,6.485677,0,0.1683294,-0.03156885,37778.42
2,-0.03342233,-7.183139,0.04191156,0,0,0,0,0,0.03342233,0.1780625,7.183139,0,0.1782212,-0.03342233,41836.93
2.1,-0.03515623,-7.955905,0.04642043,0,0,0,0,0,0.03515623,0.1873001,7.955905,0,0.1874757,-0.03515623,46333.48
2.2,-0.03689012,-8.738139,0.05098454,0,0,0,0,0,0.03689012,0.1965377,8.738139,0,0.1967311,-0.03689012,50884.34
2.3,-0.03838486,-9.3748,0.05469928,0,0,0,0,0,0.03838486,0.2045011,9.374801,0,0.2047105,-0.03838486,54587.42
2.4,-0.03993939,-10.08736,0.05885688,0,0,0,0,0,0.03993938,0.2127831,10.08736,0,0.2130098,-0.03993939,58731.64
2.5,-0.0415537,-11.00047,0.06418458,0,0,0,0,0,0.0415537,0.2213836,11.00047,0,0.221629,-0.0415537,64042.49
2.6,-0.04334739,-12.00566,0.07004956,0,0,0,0,0,0.04334739,0.2309397,12.00566,0,0.2312068,-0.04334739,69887.79
2.7,-0.04502149,-13.05307,0.07616092,0,0,0,0,0,0.04502149,0.2398588,13.05307,0,0.2401469,-0.04502149,75978.24
2.8,-0.0466956,-14.1827,0.08275197,0,0,0,0,0,0.0466956,0.2487778,14.1827,0,0.2490878,-0.0466956,82546.1
2.9,-0.0484295,-15.50108,0.09044436,0,0,0,0,0,0.0484295,0.2580154,15.50108,0,0.2583489,-0.0484295,90211
3,-0.04992423,-16.60442,0.09688205,0,0,0,0,0,0.04992423,0.2659789,16.60442,0,0.2663332,-0.04992423,96624.36
3.1,-0.05165813,-18.1458,0.1058755,0,0,0,0,0,0.05165813,0.2752164,18.1458,0,0.2755959,-0.05165813,105584.1
3.2,-0.05327244,-19.53924,0.1140059,0,0,0,0,0,0.05327244,0.283817,19.53924,0,0.2842205,-0.05327244,113682.3
3.3,-0.05506613,-21.28888,0.1242145,0,0,0,0,0,0.05506613,0.2933731,21.28888,0,0.2938043,-0.05506613,123850.1
3.4,-0.05674024,-22.95042,0.1339091,0,0,0,0,0,0.05674023,0.3022921,22.95042,0,0.30275,-0.05674024,133504.3
3.5,-0.05847413,-24.84426,0.1449592,0,0,0,0,0,0.05847413,0.3115297,24.84426,0,0.312016,-0.05847413,144507.6
3.6,-0.05996887,-26.54256,0.1548682,0,0,0,0,0,0.05996886,0.3194931,26.54255,0,0.3200046,-0.05996887,154373.4
3.7,-0.06170277,-28.62656,0.1670278,0,0,0,0,0,0.06170277,0.3287308,28.62656,0,0.3292723,-0.06170277,166478.7
3.8,-0.06331708,-30.61024,0.178602,0,0,0,0,0,0.06331708,0.3373313,30.61024,0,0.3379015,-0.06331708,177999.5
3.9,-0.06505097,-32.82507,0.1915249,0,0,0,0,0,0.06505097,0.3465689,32.82507,0,0.3471708,-0.06505097,190861.1
4,-0.06672508,-34.91794,0.2037362,0,0,0,0,0,0.06672508,0.3554879,34.91794,0,0.3561213,-0.06672508,203011.9
4.1,-0.06839919,-37.13221,0.2166558,0,0,0,0,0,0.06839918,0.3644069,37.13221,0,0.3650725,-0.06839919,215866.3
4.2,-0.06995372,-39.40964,0.229944,0,0,0,0,0,0.06995372,0.3726889,39.40965,0,0.3733852,-0.06995372,229087
4.3,-0.07162782,-41.63602,0.2429343,0,0,0,0,0,0.07162782,0.381608,41.63602,0,0.382338,-0.07162782,242007.2
4.4,-0.07324214,-44.21535,0.2579839,0,0,0,0,0,0.07324214,0.3902085,44.21535,0,0.3909718,-0.07324214,256977.2
4.5,-0.07503582,-46.79934,0.2730607,0,0,0,0,0,0.07503582,0.3997646,46.79934,0,0.4005658,-0.07503582,271969.1
4.6,-0.07676972,-49.48149,0.2887103,0,0,0,0,0,0.07676972,0.4090022,49.48149,0,0.4098409,-0.07676972,287529.5
4.7,-0.07844383,-52.07228,0.3038268,0,0,0,0,0,0.07844383,0.4179213,52.07228,0,0.418797,-0.07844383,302557.1
4.8,-0.07999835,-54.71428,0.3192421,0,0,0,0,0,0.07999835,0.4262033,54.71428,0,0.4271141,-0.07999835,317881.5
4.9,-0.08161267,-57.17216,0.3335831,0,0,0,0,0,0.08161267,0.4348038,57.17216,0,0.4357518,-0.08161267,332132.7
5,-0.08334657,-60.1544,0.3509837,0,0,0,0,0,0.08334657,0.4440414,60.1544,0,0.4450302,-0.08334657,349425.2
5.1,-0.08508046,-63.15334,0.3684817,0,0,0,0,0,0.08508047,0.453279,63.15334,0,0.4543094,-0.08508046,366811.4
5.2,-0.08681435,-66.2911,0.3867896,0,0,0,0,0,0.08681435,0.4625165,66.29111,0,0.4635894,-0.08681435,385000.7
5.3,-0.08848847,-69.13669,0.4033928,0,0,0,0,0,0.08848847,0.4714356,69.13669,0,0.4725504,-0.08848847,401491
5.4,-0.09010279,-72.22563,0.4214159,0,0,0,0,0,0.09010278,0.4800361,72.22563,0,0.481192,-0.09010279,419392.9
5.5,-0.0916573,-75.05235,0.437909,0,0,0,0,0,0.0916573,0.4883181,75.05235,0,0.4895142,-0.0916573,435770.6
5.6,-0.09333141,-78.32499,0.4570039,0,0,0,0,0,0.09333141,0.4972371,78.32499,0,0.4984775,-0.09333141,454731.5
5.7,-0.09488594,-81.35077,0.4746585,0,0,0,0,0,0.09488594,0.5055191,81.35077,0,0.5068012,-0.09488594,472259
5.8,-0.09673941,-85.05513,0.4962723,0,0,0,0,0,0.09673941,0.5153938,85.05513,0,0.5167265,-0.09673941,493714.6
5.9,-0.09841352,-88.49406,0.5163375,0,0,0,0,0,0.09841352,0.5243129,88.49406,0,0.5256922,-0.09841352,513630.3
6,-0.1000876,-92.11529,0.5374663,0,0,0,0,0,0.1000876,0.5332319,92.11529,0,0.5346587,-0.1000876,534600.4
6.1,-0.1016422,-95.17383,0.555312,0,0,0,0,0,0.1016422,0.5415139,95.17384,0,0.5429854,-0.1016422,552305
6.2,-0.1033163,-98.66635,0.5756899,0,0,0,0,0,0.1033163,0.5504329,98.66634,0,0.5519533,-0.1033163,572521.1
6.3,-0.1048708,-102.2846,0.5968014,0,0,0,0,0,0.1048708,0.5587149,102.2846,0,0.5602816,-0.1048708,593467
6.4,-0.1067243,-106.2953,0.6202025,0,0,0,0,0,0.1067243,0.5685896,106.2953,0,0.5702122,-0.1067243,616676.1
6.5,-0.1083984,-110.4531,0.6444625,0,0,0,0,0,0.1083984,0.5775086,110.4531,0,0.5791826,-0.1083984,640740.6
6.6,-0.1101323,-114.5673,0.6684673,0,0,0,0,0,0.1101323,0.5867462,114.5673,0,0.5884744,-0.1101323,664545.1
6.7,-0.1116868,-118.1653,0.6894605,0,0,0,0,0,0.1116868,0.5950282,118.1653,0,0.5968055,-0.1116868,685358
6.8,-0.1133011,-121.9242,0.7113927,0,0,0,0,0,0.1133011,0.6036287,121.9242,0,0.6054579,-0.1133011,707098.5
6.9,-0.1148556,-125.883,0.7344915,0,0,0,0,0,0.1148556,0.6119106,125.883,0,0.6137905,-0.1148556,729997.1
7,-0.1166493,-130.3759,0.7607063,0,0,0,0,0,0.1166493,0.6214668,130.3759,0,0.623406,-0.1166493,755978.8
7.1,-0.1183832,-134.9303,0.7872798,0,0,0,0,0,0.1183832,0.6307044,134.9303,0,0.6327017,-0.1183832,782314.4
7.2,-0.1200573,-139.3699,0.8131834,0,0,0,0,0,0.1200573,0.6396234,139.3699,0,0.6416778,-0.1200573,807982.1
7.3,-0.1216716,-143.6498,0.8381557,0,0,0,0,0,0.1216716,0.6482239,143.6498,0,0.6503341,-0.1216716,832722.6
7.4,-0.1232859,-147.7423,0.8620337,0,0,0,0,0,0.1232859,0.6568244,147.7422,0,0.658991,-0.1232859,856371.6
7.5,-0.1249003,-152.1887,0.8879774,0,0,0,0,0,0.1249003,0.6654249,152.1887,0,0.6676488,-0.1249003,882068.6
7.6,-0.1266342,-156.7475,0.9145766,0,0,0,0,0,0.1266342,0.6746626,156.7475,0,0.6769487,-0.1266342,908406.3
7.7,-0.1284279,-162.1182,0.9459136,0,0,0,0,0,0.1284278,0.6842187,162.1183,0,0.6865702,-0.1284279,939441.4
7.8,-0.1301617,-167.1576,0.9753167,0,0,0,0,0,0.1301617,0.6934563,167.1576,0,0.6958719,-0.1301617,968553.3
7.9,-0.1318358,-172.1252,1.004301,0,0,0,0,0,0.1318358,0.7023754,172.1252,0,0.7048536,-0.1318358,997247.3
8,-0.1333306,-176.4459,1.029511,0,0,0,0,0,0.1333306,0.7103387,176.4459,0,0.7128736,-0.1333306,1022198
8.1,-0.1348851,-180.9952,1.056055,0,0,0,0,0,0.1348851,0.7186208,180.9952,0,0.7212153,-0.1348851,1048466
8.200001,-0.136619,-186.0205,1.085377,0,0,0,0,0,0.136619,0.7278584,186.0205,0,0.7305202,-0.136619,1077477
8.3,-0.1384127,-191.8188,1.119208,0,0,0,0,0,0.1384127,0.7374144,191.8188,0,0.7401468,-0.1384127,1110955
8.400001,-0.140027,-197.0534,1.14975,0,0,0,0,0,0.140027,0.746015,197.0534,0,0.7488116,-0.140027,1141173
8.5,-0.1417011,-202.2252,1.179926,0,0,0,0,0,0.1417011,0.7549341,202.2252,0,0.7577981,-0.1417011,1171018
8.6,-0.1432556,-207.2105,1.209014,0,0,0,0,0,0.1432556,0.763216,207.2105,0,0.7661434,-0.1432556,1199786
8.700001,-0.1449298,-212.5509,1.240174,0,0,0,0,0,0.1449298,0.7721351,212.5509,0,0.7751315,-0.1449298,1230598
8.8,-0.1466039,-217.7617,1.270577,0,0,0,0,0,0.1466039,0.7810541,217.7617,0,0.7841203,-0.1466039,1260653
8.900001,-0.1483975,-223.8599,1.306158,0,0,0,0,0,0.1483975,0.7906103,223.8598,0,0.7937522,-0.1483975,1295832
9,-0.1500716,-229.3431,1.338151,0,0,0,0,0,0.1500716,0.7995293,229.3431,0,0.8027426,-0.1500716,1327453
9.1,-0.1518055,-235.0264,1.371312,0,0,0,0,0,0.1518055,0.8087669,235.0264,0,0.8120551,-0.1518055,1360221
9.200001,-0.1533601,-240.4707,1.403078,0,0,0,0,0,0.1533601,0.8170488,240.4707,0,0.820405,-0.1533601,1391614
9.3,-0.1549744,-245.765,1.433968,0,0,0,0,0,0.1549744,0.8256494,245.765,0,0.8290767,-0.1549744,1422129
9.400001,-0.1565887,-251.5886,1.467947,0,0,0,0,0,0.1565887,0.8342499,251.5886,0,0.8377492,-0.1565887,1455701
9.5,-0.1583824,-257.7551,1.503927,0,0,0,0,0,0.1583824,0.843806,257.7551,0,0.8473862,-0.1583824,1491237
9.6,-0.1600565,-263.7481,1.538895,0,0,0,0,0,0.1600565,0.8527251,263.7481,0,0.8563816,-0.1600565,1525772
9.700001,-0.1617306,-269.8508,1.574502,0,0,0,0,0,0.1617306,0.8616441,269.8508,0,0.8653778,-0.1617306,1560935
9.8,-0.1633449,-275.7151,1.608718,0,0,0,0,0,0.1633449,0.8702446,275.7151,0,0.8740534,-0.1633449,1594719
9.900001,-0.1648994,-281.1916,1.640673,0,0,0,0,0,0.1648995,0.8785266,281.1917,0,0.8824084,-0.1648994,1626259
10,-0.1665736,-287.2705,1.676141,0,0,0,0,0,0.1665736,0.8874457,287.2705,0,0.8914069,-0.1665736,1661266
10.1,-0.1683075,-293.3638,1.711694,0,0,0,0,0,0.1683075,0.8966833,293.3638,0,0.9007277,-0.1683075,1696345
10.2,-0.1700413,-300.171,1.751412,0,0,0,0,0,0.1700414,0.9059209,300.171,0,0.9100493,-0.1700413,1735545
10.3,-0.1717752,-306.6586,1.789265,0,0,0,0,0,0.1717753,0.9151585,306.6586,0,0.9193718,-0.1717752,1772890
10.4,-0.1734493,-313.1492,1.827136,0,0,0,0,0,0.1734493,0.9240775,313.1492,0,0.9283735,-0.1734493,1810252
10.5,-0.1749441,-318.5296,1.858529,0,0,0,0,0,0.1749441,0.932041,318.5296,0,0.9364116,-0.1749441,1841207
10.6,-0.1766182,-324.6313,1.89413,0,0,0,0,0,0.1766182,0.94096,324.6313,0,0.945415,-0.1766182,1876307
10.7,-0.1782923,-330.9748,1.931143,0,0,0,0,0,0.1782923,0.949879,330.9748,0,0.9544191,-0.1782923,1912800
10.8,-0.1800262,-338.0929,1.972675,0,0,0,0,0,0.1800262,0.9591167,338.0929,0,0.9637458,-0.1800262,1953755
10.9,-0.1817601,-344.8752,2.012248,0,0,0,0,0,0.1817601,0.9683542,344.8752,0,0.9730732,-0.1817601,1992762
11,-0.1834342,-351.7699,2.052476,0,0,0,0,0,0.1834342,0.9772732,351.7699,0,0.9820799,-0.1834342,2032418
11.1,-0.1849887,-357.563,2.086278,0,0,0,0,0,0.1849887,0.9855552,357.563,0,0.9904439,-0.1849887,2065716
11.2,-0.186603,-363.9728,2.123677,0,0,0,0,0,0.186603,0.9941557,363.9728,0,0.9991304,-0.186603,2102565
11.3,-0.1881576,-370.4276,2.161339,0,0,0,0,0,0.1881576,1.002438,370.4276,0,1.007496,-0.1881576,2139673
11.4,-0.1899512,-377.64,2.203421,0,0,0,0,0,0.1899513,1.011994,377.64,0,1.017149,-0.1899512,2181123
11.5,-0.1917449,-384.8477,2.245476,0,0,0,0,0,0.1917449,1.02155,384.8477,0,1.026804,-0.1917449,2222537
11.6,-0.1934788,-392.0367,2.287422,0,0,0,0,0,0.1934788,1.030788,392.0367,0,1.036137,-0.1934788,2263843
11.7,-0.1950334,-398.5461,2.325402,0,0,0,0,0,0.1950334,1.03907,398.5461,0,1.044506,-0.1950334,2301240
11.8,-0.1965281,-404.5293,2.360313,0,0,0,0,0,0.1965281,1.047033,404.5293,0,1.052553,-0.1965281,2335599
11.9,-0.198262,-411.2779,2.399689,0,0,0,0,0,0.198262,1.056271,411.2779,0,1.061889,-0.198262,2374342
12,-0.1999959,-418.6713,2.442827,0,0,0,0,0,0.1999959,1.065508,418.6713,0,1.071225,-0.1999959,2416799
12.1,-0.2017896,-426.1689,2.486573,0,0,0,0,0,0.2017896,1.075064,426.1689,0,1.080885,-0.2017896,2459841
12.2,-0.2034637,-433.3618,2.528542,0,0,0,0,0,0.2034637,1.083983,433.3618,0,1.089901,-0.2034637,2501133
12.3,-0.205078,-440.2746,2.568876,0,0,0,0,0,0.205078,1.092584,440.2746,0,1.098596,-0.205078,2540809
12.4,-0.2066325,-446.6637,2.606155,0,0,0,0,0,0.2066325,1.100866,446.6637,0,1.10697,-0.2066325,2577465
12.5,-0.2082468,-453.5144,2.646127,0,0,0,0,0,0.2082468,1.109466,453.5144,0,1.115667,-0.2082468,2616769
12.6,-0.2099209,-460.2002,2.685137,0,0,0,0,0,0.2099209,1.118385,460.2002,0,1.124686,-0.2099209,2655106
12.7,-0.2116548,-467.7448,2.729157,0,0,0,0,0,0.2116549,1.127623,467.7448,0,1.134029,-0.2116548,2698382
12.8,-0.2133887,-475.2086,2.772706,0,0,0,0,0,0.2133887,1.13686,475.2086,0,1.143372,-0.2133887,2741184
12.9,-0.2150628,-482.437,2.814882,0,0,0,0,0,0.2150628,1.14578,482.437,0,1.152394,-0.2150628,2782629
13,-0.2165576,-488.8762,2.852452,0,0,0,0,0,0.2165576,1.153743,488.8762,0,1.16045,-0.2165576,2819542
13.1,-0.2182915,-495.8187,2.89296,0,0,0,0,0,0.2182915,1.162981,495.8187,0,1.169796,-0.2182915,2859315
13.2,-0.2199058,-503.048,2.935141,0,0,0,0,0,0.2199058,1.171581,503.048,0,1.178498,-0.2199058,2900753
13.3,-0.2216995,-510.8295,2.980544,0,0,0,0,0,0.2216995,1.181137,510.8294,0,1.188168,-0.2216995,2945339
13.4,-0.2234334,-517.8754,3.021654,0,0,0,0,0,0.2234334,1.190375,517.8754,0,1.197517,-0.2234334,2985685
13.5,-0.2251075,-525.5542,3.066458,0,0,0,0,0,0.2251075,1.199294,525.5541,0,1.206543,-0.2251075,3029682
13.6,-0.226662,-532.2137,3.105314,0,0,0,0,0,0.226662,1.207576,532.2137,0,1.214926,-0.226662,3067815
13.7,-0.2283361,-539.3631,3.147029,0,0,0,0,0,0.2283361,1.216495,539.3631,0,1.223955,-0.2283361,3108746
13.8,-0.2299504,-546.4093,3.188142,0,0,0,0,0,0.2299504,1.225096,546.4093,0,1.232662,-0.2299504,3149084
13.9,-0.2316843,-554.0132,3.232509,0,0,0,0,0,0.2316843,1.234333,554.0132,0,1.242014,-0.2316843,3192609
14,-0.2332986,-561.2001,3.274442,0,0,0,0,0,0.2332986,1.242934,561.2001,0,1.250723,-0.2332986,3233743
14.1,-0.2349727,-568.8415,3.319027,0,0,0,0,0,0.2349727,1.251853,568.8415,0,1.259754,-0.2349727,3277478
14.2,-0.2365871,-576.0997,3.361377,0,0,0,0,0,0.2365871,1.260453,576.0997,0,1.268464,-0.2365871,3319008
14.3,-0.2382014,-582.8541,3.400787,0,0,0,0,0,0.2382014,1.269054,582.8541,0,1.277175,-0.2382014,3357629
14.4,-0.2399353,-590.8065,3.447187,0,0,0,0,0,0.2399353,1.278291,590.8065,0,1.286532,-0.2399353,3403122
14.5,-0.2416692,-598.4817,3.491969,0,0,0,0,0,0.2416692,1.287529,598.4817,0,1.295889,-0.2416692,3447009
14.6,-0.2433433,-605.9178,3.535357,0,0,0,0,0,0.2433433,1.296448,605.9178,0,1.304925,-0.2433433,3489523
14.7,-0.2450174,-613.2277,3.578008,0,0,0,0,0,0.2450174,1.305367,613.2277,0,1.313962,-0.2450174,3531302
14.8,-0.2466915,-621.32,3.625224,0,0,0,0,0,0.2466915,1.314286,621.3199,0,1.322999,-0.2466915,3577578
14.9,-0.2483058,-628.5183,3.667224,0,0,0,0,0,0.2483058,1.322887,628.5183,0,1.331715,-0.2483058,3618711
15,-0.2499799,-636.3051,3.712658,0,0,0,0,0,0.2499799,1.331805,636.3051,0,1.340754,-0.2499799,3663212
15.1,-0.2515344,-643.0708,3.752134,0,0,0,0,0,0.2515344,1.340088,643.0708,0,1.349148,-0.2515344,3701852
15.2,-0.2533879,-651.9728,3.804075,0,0,0,0,0,0.2533879,1.349962,651.9728,0,1.359157,-0.2533879,3752721
15.3,-0.2551218,-659.9669,3.850718,0,0,0,0,0,0.2551218,1.3592,659.9669,0,1.368522,-0.2551218,3798379
15.4,-0.2567959,-668.0198,3.897704,0,0,0,0,0,0.2567959,1.368119,668.0198,0,1.377564,-0.2567959,3844379
15.5,-0.2582309,-674.7198,3.936797,0,0,0,0,0,0.2582309,1.375764,674.7198,0,1.385315,-0.2582309,3882636
15.6,-0.259905,-682.4195,3.981722,0,0,0,0,0,0.259905,1.384683,682.4195,0,1.394359,-0.259905,3926588
15.7,-0.2615791,-690.2068,4.027159,0,0,0,0,0,0.2615791,1.393602,690.2068,0,1.403404,-0.2615791,3971036
15.8,-0.2634325,-698.9841,4.078372,0,0,0,0,0,0.2634325,1.403476,698.9841,0,1.413418,-0.2634325,4021133
15.9,-0.2650469,-706.341,4.121297,0,0,0,0,0,0.2650469,1.412077,706.341,0,1.422142,-0.2650469,4063102
16,-0.2667808,-714.6212,4.16961,0,0,0,0,0,0.2667808,1.421315,714.6212,0,1.431512,-0.2667808,4110347
16.1,-0.2683353,-722.0506,4.212958,0,0,0,0,0,0.2683353,1.429597,722.0506,0,1.439914,-0.2683353,4152730
16.2,-0.2699496,-729.538,4.256645,0,0,0,0,0,0.2699496,1.438197,729.538,0,1.448639,-0.2699496,4195426
16.3,-0.2715639,-737.4898,4.303041,0,0,0,0,0,0.2715639,1.446798,737.4897,0,1.457366,-0.2715639,4240785
16.4,-0.2734174,-746.0451,4.35296,0,0,0,0,0,0.2734174,1.456672,746.0451,0,1.467386,-0.2734174,4289551
16.5,-0.2750915,-754.3796,4.401589,0,0,0,0,0,0.2750915,1.465591,754.3796,0,1.476437,-0.2750915,4337080
16.6,-0.2768254,-762.4356,4.448594,0,0,0,0,0,0.2768254,1.474829,762.4356,0,1.485813,-0.2768254,4382984
16.7,-0.2783201,-769.9275,4.492306,0,0,0,0,0,0.2783201,1.482792,769.9275,0,1.493896,-0.2783201,4425695
16.8,-0.2799345,-777.3435,4.535576,0,0,0,0,0,0.2799345,1.491393,777.3434,0,1.502626,-0.2799345,4467933
16.9,-0.2816085,-786.0097,4.586142,0,0,0,0,0,0.2816085,1.500312,786.0097,0,1.51168,-0.2816085,4517335
17,-0.2833425,-794.394,4.635061,0,0,0,0,0,0.2833424,1.509549,794.394,0,1.521059,-0.2833425,4565093
17.1,-0.2850165,-803.205,4.686471,0,0,0,0,0,0.2850165,1.518468,803.205,0,1.530115,-0.2850165,4615308
17.2,-0.2866906,-811.0627,4.732318,0,0,0,0,0,0.2866907,1.527388,811.0627,0,1.539172,-0.2866906,4660038
17.3,-0.2883648,-819.4252,4.781111,0,0,0,0,0,0.2883648,1.536307,819.4252,0,1.54823,-0.2883648,4707659
17.4,-0.2898595,-826.665,4.823354,0,0,0,0,0,0.2898595,1.54427,826.665,0,1.556318,-0.2898595,4748868
17.5,-0.2915934,-835.357,4.874069,0,0,0,0,0,0.2915934,1.553508,835.3571,0,1.565701,-0.2915934,4798350
17.6,-0.2932675,-843.7194,4.922861,0,0,0,0,0,0.2932675,1.562427,843.7194,0,1.574761,-0.2932675,4845945
17.7,-0.2950612,-853.3575,4.979097,0,0,0,0,0,0.2950612,1.571983,853.3575,0,1.58447,-0.2950612,4900826
17.8,-0.2967353,-861.8691,5.028759,0,0,0,0,0,0.2967353,1.580902,861.8691,0,1.593531,-0.2967353,4949260
17.9,-0.2984094,-870.2037,5.077389,0,0,0,0,0,0.2984094,1.589821,870.2037,0,1.602594,-0.2984094,4996668
18,-0.2999041,-877.9759,5.122738,0,0,0,0,0,0.2999041,1.597784,877.976,0,1.610687,-0.2999041,5040888
18.1,-0.301638,-886.8847,5.174718,0,0,0,0,0,0.301638,1.607022,886.8846,0,1.620075,-0.301638,5091559
18.2,-0.3033121,-895.4009,5.224408,0,0,0,0,0,0.3033121,1.615941,895.4009,0,1.62914,-0.3033121,5139984
18.3,-0.305046,-905.0315,5.2806,0,0,0,0,0,0.305046,1.625179,905.0316,0,1.63853,-0.305046,5194781
18.4,-0.3066604,-913.4225,5.329559,0,0,0,0,0,0.3066604,1.633779,913.4225,0,1.647273,-0.3066604,5242485
18.5,-0.3083943,-922.4555,5.382264,0,0,0,0,0,0.3083943,1.643017,922.4555,0,1.656664,-0.3083943,5293832
18.6,-0.3099488,-930.723,5.430502,0,0,0,0,0,0.3099488,1.651299,930.723,0,1.665085,-0.3099488,5340828
18.7,-0.3116229,-939.1296,5.479552,0,0,0,0,0,0.3116229,1.660218,939.1296,0,1.674154,-0.3116229,5388580
18.8,-0.3132372,-947.7315,5.529742,0,0,0,0,0,0.3132372,1.668818,947.7315,0,1.6829,-0.3132372,5437461
18.9,-0.3150309,-956.6682,5.581885,0,0,0,0,0,0.3150309,1.678374,956.6682,0,1.692619,-0.3150309,5488200
19,-0.3167648,-966.1039,5.63694,0,0,0,0,0,0.3167648,1.687612,966.1039,0,1.702014,-0.3167648,5541810
19.1,-0.3184389,-975.0397,5.689077,0,0,0,0,0,0.3184389,1.696531,975.0397,0,1.711087,-0.3184389,5592561
19.2,-0.3199934,-982.8884,5.734872,0,0,0,0,0,0.3199934,1.704813,982.8884,0,1.719512,-0.3199934,5637103
19.3,-0.3216675,-991.3314,5.784135,0,0,0,0,0,0.3216676,1.713732,991.3314,0,1.728587,-0.3216675,5685010
19.4,-0.323222,-1000.083,5.835197,0,0,0,0,0,0.323222,1.722014,1000.083,0,1.737013,-0.323222,5734714
19.5,-0.3250158,-1008.861,5.886413,0,0,0,0,0,0.3250158,1.73157,1008.861,0,1.746737,-0.3250158,5784485
19.6,-0.3266898,-1018.178,5.940774,0,0,0,0,0,0.3266898,1.740489,1018.177,0,1.755814,-0.3266898,5837376
19.7,-0.3284237,-1027.293,5.993962,0,0,0,0,0,0.3284237,1.749727,1027.293,0,1.765216,-0.3284237,5889084
19.8,-0.3299783,-1036.107,6.04539,0,0,0,0,0,0.3299783,1.758009,1036.107,0,1.773645,-0.3299783,5939111
19.9,-0.3315926,-1044.178,6.092478,0,0,0,0,0,0.3315926,1.766609,1044.178,0,1.7824,-0.3315926,5984848
20,-0.3332069,-1053.056,6.144281,0,0,0,0,0,0.3332069,1.77521,1053.056,0,1.791156,-0.3332069,6035207
20.1,-0.3349408,-1061.567,6.193939,0,0,0,0,0,0.3349408,1.784447,1061.567,0,1.800561,-0.3349408,6083411
20.2,-0.3367344,-1071.371,6.251142,0,0,0,0,0,0.3367344,1.794003,1071.371,0,1.810291,-0.3367344,6138996
20.3,-0.3384086,-1079.926,6.30106,0,0,0,0,0,0.3384086,1.802923,1079.926,0,1.819373,-0.3384086,6187457
20.4,-0.3400827,-1088.854,6.353149,0,0,0,0,0,0.3400827,1.811842,1088.854,0,1.828457,-0.3400827,6238040
20.5,-0.3416372,-1096.911,6.400162,0,0,0,0,0,0.3416372,1.820124,1096.911,0,1.836892,-0.3416372,6283671
