Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
53.96,-9.905506,-10037.33,58.56495,0,0,0,0,0,9.905506,52.77308,10037.33,0,75.0206,-9.905506,27700000
54.06,-9.90706,-10038.83,58.57371,0,0,0,0,0,9.907061,52.78135,10038.83,0,75.03813,-9.90706,27700000
54.16,-9.908555,-10039.5,58.57759,0,0,0,0,0,9.908555,52.78932,10039.5,0,75.055,-9.908555,27700000
54.26,-9.910349,-10042.18,58.59324,0,0,0,0,0,9.910349,52.79888,10042.18,0,75.07525,-9.910349,27700000
54.36,-9.911964,-10045.94,58.6152,0,0,0,0,0,9.911963,52.80748,10045.94,0,75.09347,-9.911964,27700000
54.46,-9.913758,-10048.88,58.63233,0,0,0,0,0,9.913757,52.81704,10048.88,0,75.11373,-9.913758,27700000
54.56,-9.915552,-10053.34,58.65834,0,0,0,0,0,9.915551,52.8266,10053.34,0,75.13399,-9.915552,27700000
54.66,-9.917165,-10052.49,58.6534,0,0,0,0,0,9.917165,52.83519,10052.49,0,75.15221,-9.917165,27700000
54.76,-9.91866,-10050.05,58.63914,0,0,0,0,0,9.91866,52.84315,10050.05,0,75.1691,-9.91866,27700000
54.86,-9.920395,-10050.81,58.64358,0,0,0,0,0,9.920395,52.85239,10050.81,0,75.1887,-9.920395,27600000
54.96,-9.921949,-10054.29,58.66389,0,0,0,0,0,9.921948,52.86068,10054.29,0,75.20626,-9.921949,27700000
55.06,-9.923682,-10055.18,58.6691,0,0,0,0,0,9.923682,52.86991,10055.18,0,75.22585,-9.923682,27700000
55.16,-9.925416,-10059.64,58.69514,0,0,0,0,0,9.925415,52.87915,10059.64,0,75.24545,-9.925416,27700000
55.26,-9.927091,-10062.55,58.71209,0,0,0,0,0,9.927091,52.88807,10062.55,0,75.26439,-9.927091,27700000
55.36,-9.928645,-10063.59,58.71817,0,0,0,0,0,9.928645,52.89635,10063.59,0,75.28197,-9.928645,27700000
55.46,-9.930319,-10064.28,58.72219,0,0,0,0,0,9.930319,52.90527,10064.28,0,75.30091,-9.930319,27700000
55.56,-9.932052,-10061.61,58.70659,0,0,0,0,0,9.932053,52.91451,10061.61,0,75.32052,-9.932052,27600000
55.66,-9.933846,-10056.18,58.67495,0,0,0,0,0,9.933846,52.92406,10056.18,0,75.34082,-9.933846,27600000
55.76,-9.935402,-10037.77,58.5675,0,0,0,0,0,9.935402,52.93235,10037.77,0,75.35842,-9.935402,27600000
55.86,-9.937135,-10033.02,58.53982,0,0,0,0,0,9.937135,52.94158,10033.02,0,75.37804,-9.937135,27500000
55.96,-9.938809,-10033.17,58.54066,0,0,0,0,0,9.938809,52.9505,10033.17,0,75.397,-9.938809,27500000
56.06,-9.940363,-10031.98,58.5337,0,0,0,0,0,9.940363,52.95878,10031.98,0,75.4146,-9.940363,27500000
56.16,-9.942217,-10034.02,58.54564,0,0,0,0,0,9.942217,52.96865,10034.02,0,75.43559,-9.942217,27500000
56.26,-9.943892,-10035.75,58.55573,0,0,0,0,0,9.943892,52.97758,10035.75,0,75.45457,-9.943892,27500000
56.36,-9.945387,-10037.85,58.56796,0,0,0,0,0,9.945387,52.98554,10037.85,0,75.47151,-9.945387,27500000
56.46,-9.946941,-10036.28,58.55881,0,0,0,0,0,9.94694,52.99382,10036.28,0,75.48912,-9.946941,27500000
56.56,-9.948794,-10038.32,58.5707,0,0,0,0,0,9.948794,53.0037,10038.32,0,75.51013,-9.948794,27500000
56.66,-9.950408,-10040.68,58.58451,0,0,0,0,0,9.950408,53.01229,10040.68,0,75.52842,-9.950408,27500000
56.76,-9.952142,-10043.17,58.59899,0,0,0,0,0,9.952142,53.02153,10043.17,0,75.54809,-9.952142,27500000
56.86,-9.953397,-10042.47,58.59496,0,0,0,0,0,9.953397,53.02822,10042.47,0,75.56232,-9.953397,27500000
56.96,-9.955311,-10044.48,58.60668,0,0,0,0,0,9.955311,53.03842,10044.48,0,75.58403,-9.955311,27500000
57.06,-9.957105,-10050.48,58.6417,0,0,0,0,0,9.957105,53.04797,10050.48,0,75.60439,-9.957105,27500000
57.16,-9.958958,-10054.93,58.66765,0,0,0,0,0,9.958959,53.05785,10054.93,0,75.62542,-9.958958,27500000
57.26,-9.960453,-10057.07,58.68012,0,0,0,0,0,9.960453,53.06581,10057.07,0,75.64238,-9.960453,27500000
57.36,-9.962067,-10057.88,58.68484,0,0,0,0,0,9.962067,53.07441,10057.88,0,75.6607,-9.962067,27500000
57.46,-9.963681,-10060.52,58.70026,0,0,0,0,0,9.963681,53.08301,10060.52,0,75.67903,-9.963681,27500000
57.56,-9.965536,-10065.27,58.72799,0,0,0,0,0,9.965536,53.09289,10065.27,0,75.7001,-9.965536,27500000
57.66,-9.96709,-10068.63,58.74757,0,0,0,0,0,9.96709,53.10117,10068.63,0,75.71775,-9.96709,27600000
57.76,-9.968823,-10071.76,58.76582,0,0,0,0,0,9.968823,53.1104,10071.76,0,75.73744,-9.968823,27600000
57.86,-9.970438,-10074.88,58.78405,0,0,0,0,0,9.970438,53.11901,10074.88,0,75.75579,-9.970438,27600000
57.96,-9.972051,-10076.4,58.7929,0,0,0,0,0,9.972052,53.12761,10076.4,0,75.77413,-9.972051,27600000
58.06,-9.973546,-10079.42,58.81053,0,0,0,0,0,9.973546,53.13557,10079.42,0,75.79112,-9.973546,27600000
58.16,-9.975281,-10081.67,58.82365,0,0,0,0,0,9.975281,53.14481,10081.67,0,75.81084,-9.975281,27600000
58.26,-9.977014,-10086.94,58.8544,0,0,0,0,0,9.977015,53.15405,10086.94,0,75.83055,-9.977014,27600000
58.36,-9.978748,-10090.13,58.87303,0,0,0,0,0,9.978747,53.16328,10090.13,0,75.85027,-9.978748,27600000
58.46,-9.980362,-10093.67,58.8937,0,0,0,0,0,9.980362,53.17188,10093.67,0,75.86864,-9.980362,27600000
58.56,-9.981977,-10093.29,58.89144,0,0,0,0,0,9.981977,53.18048,10093.29,0,75.88701,-9.981977,27600000
58.66,-9.98371,-10094.7,58.89966,0,0,0,0,0,9.98371,53.18972,10094.7,0,75.90674,-9.98371,27600000
58.76,-9.985445,-10094.93,58.90103,0,0,0,0,0,9.985445,53.19896,10094.93,0,75.92648,-9.985445,27600000
58.86,-9.987239,-10098.88,58.9241,0,0,0,0,0,9.987239,53.20852,10098.88,0,75.9469,-9.987239,27600000
58.96,-9.988853,-10101.57,58.93974,0,0,0,0,0,9.988853,53.21711,10101.57,0,75.96528,-9.988853,27600000
59.06,-9.990407,-10103.44,58.95068,0,0,0,0,0,9.990407,53.2254,10103.44,0,75.98298,-9.990407,27600000
59.16,-9.991901,-10104.95,58.95948,0,0,0,0,0,9.991901,53.23336,10104.95,0,76,-9.991901,27600000
59.26,-9.993695,-10108.27,58.97887,0,0,0,0,0,9.993695,53.24292,10108.27,0,76.02044,-9.993695,27600000
59.36,-9.99531,-10110.99,58.99472,0,0,0,0,0,9.99531,53.25152,10110.99,0,76.03884,-9.99531,27600000
59.46,-9.997163,-10115.76,59.02255,0,0,0,0,0,9.997164,53.26139,10115.76,0,76.05997,-9.997163,27600000
59.56,-9.998837,-10119.59,59.04488,0,0,0,0,0,9.998837,53.27031,10119.59,0,76.07905,-9.998837,27600000
59.66,-10.00021,-10120.09,59.0478,0,0,0,0,0,10.00021,53.27764,10120.09,0,76.09474,-10.00021,27600000
59.76,-10.00183,-10120.43,59.04979,0,0,0,0,0,10.00183,53.28624,10120.43,0,76.11314,-10.00183,27600000
59.86,-10.00356,-10109.99,58.9889,0,0,0,0,0,10.00356,53.29548,10109.99,0,76.13292,-10.00356,27600000
59.96,-10.00541,-10092.33,58.88584,0,0,0,0,0,10.00541,53.30536,10092.33,0,76.15407,-10.00541,27500000
60.06,-10.00727,-10087.05,58.85504,0,0,0,0,0,10.00727,53.31523,10087.05,0,76.17522,-10.00727,27500000
60.16,-10.00882,-10085.46,58.84576,0,0,0,0,0,10.00882,53.32351,10085.46,0,76.19295,-10.00882,27500000
60.26,-10.0105,-10085.61,58.84667,0,0,0,0,0,10.0105,53.33243,10085.61,0,76.21206,-10.0105,27500000
60.36,-10.01211,-10086.41,58.85133,0,0,0,0,0,10.01211,53.34103,10086.41,0,76.2305,-10.01211,27500000
60.46,-10.01384,-10088.17,58.86159,0,0,0,0,0,10.01384,53.35027,10088.17,0,76.25029,-10.01384,27500000
60.56,-10.01546,-10091.52,58.88112,0,0,0,0,0,10.01546,53.35887,10091.52,0,76.26873,-10.01546,27500000
60.66,-10.01713,-10092.37,58.8861,0,0,0,0,0,10.01713,53.36779,10092.37,0,76.28786,-10.01713,27500000
60.76,-10.01881,-10095.27,58.90303,0,0,0,0,0,10.01881,53.37671,10095.27,0,76.30699,-10.01881,27500000
60.86,-10.02054,-10099.73,58.929,0,0,0,0,0,10.02054,53.38594,10099.73,0,76.3268,-10.02054,27500000
60.96,-10.02204,-10100.87,58.93565,0,0,0,0,0,10.02204,53.3939,10100.87,0,76.34388,-10.02204,27500000
61.06,-10.02353,-10102.15,58.94317,0,0,0,0,0,10.02353,53.40187,10102.15,0,76.36097,-10.02353,27500000
61.16,-10.02526,-10105.85,58.96474,0,0,0,0,0,10.02526,53.41111,10105.85,0,76.3808,-10.02526,27500000
61.26,-10.02694,-10107.27,58.97302,0,0,0,0,0,10.02694,53.42002,10107.27,0,76.39994,-10.02694,27500000
61.36,-10.02873,-10112.18,59.00168,0,0,0,0,0,10.02873,53.42958,10112.18,0,76.42046,-10.02873,27500000
61.46,-10.03053,-10116.83,59.02883,0,0,0,0,0,10.03053,53.43914,10116.83,0,76.44098,-10.03053,27500000
61.56,-10.03214,-10120.12,59.04799,0,0,0,0,0,10.03214,53.44774,10120.12,0,76.45946,-10.03214,27500000
61.66,-10.03369,-10119.35,59.0435,0,0,0,0,0,10.03369,53.45602,10119.35,0,76.47725,-10.03369,27500000
61.76,-10.03531,-10119.55,59.0447,0,0,0,0,0,10.03531,53.46462,10119.55,0,76.49573,-10.03531,27500000
61.86,-10.03692,-10122.32,59.06085,0,0,0,0,0,10.03692,53.47322,10122.32,0,76.51422,-10.03692,27500000
61.96,-10.0389,-10128.48,59.09678,0,0,0,0,0,10.0389,53.48373,10128.48,0,76.5368,-10.0389,27500000
62.06,-10.04069,-10133.76,59.12758,0,0,0,0,0,10.04069,53.49329,10133.76,0,76.55735,-10.04069,27500000
62.16,-10.04224,-10136.68,59.14461,0,0,0,0,0,10.04224,53.50157,10136.68,0,76.57516,-10.04224,27500000
62.26,-10.04374,-10137.85,59.15146,0,0,0,0,0,10.04374,53.50953,10137.85,0,76.59229,-10.04374,27500000
62.36,-10.04517,-10137.92,59.15189,0,0,0,0,0,10.04517,53.51718,10137.92,0,76.60874,-10.04517,27500000
62.46,-10.04679,-10141.2,59.17097,0,0,0,0,0,10.04679,53.52578,10141.2,0,76.62724,-10.04679,27500000
62.56,-10.04864,-10145.69,59.19718,0,0,0,0,0,10.04864,53.53566,10145.69,0,76.64849,-10.04864,27500000
62.66,-10.05044,-10152.4,59.23632,0,0,0,0,0,10.05044,53.5452,10152.4,0,76.66905,-10.05044,27500000
62.76,-10.05223,-10157.05,59.26345,0,0,0,0,0,10.05223,53.55476,10157.05,0,76.68963,-10.05223,27500000
62.86,-10.05384,-10161.4,59.28885,0,0,0,0,0,10.05384,53.56337,10161.4,0,76.70815,-10.05384,27500000
62.96,-10.05516,-10161.39,59.28878,0,0,0,0,0,10.05516,53.57037,10161.39,0,76.72324,-10.05516,27500000
63.06,-10.05683,-10163.58,59.30156,0,0,0,0,0,10.05683,53.57929,10163.58,0,76.74246,-10.05683,27500000
63.16,-10.05875,-10168.97,59.33302,0,0,0,0,0,10.05875,53.58949,10168.97,0,76.76442,-10.05875,27500000
63.26,-10.06072,-10175.29,59.36988,0,0,0,0,0,10.06072,53.6,10175.29,0,76.78708,-10.06072,27500000
63.36,-10.06227,-10177.94,59.38538,0,0,0,0,0,10.06227,53.60828,10177.94,0,76.80492,-10.06227,27500000
63.46,-10.06371,-10178.97,59.39137,0,0,0,0,0,10.06371,53.61593,10178.97,0,76.82141,-10.06371,27500000
63.56,-10.06526,-10181.99,59.40899,0,0,0,0,0,10.06526,53.62421,10181.99,0,76.83926,-10.06526,27600000
63.66,-10.06694,-10185.51,59.42955,0,0,0,0,0,10.06694,53.63313,10185.51,0,76.85849,-10.06694,27600000
63.76,-10.06873,-10189.7,59.45398,0,0,0,0,0,10.06873,53.64268,10189.7,0,76.8791,-10.06873,27600000
63.86,-10.07058,-10197.19,59.4977,0,0,0,0,0,10.07058,53.65255,10197.19,0,76.9004,-10.07058,27600000
63.96,-10.0722,-10200.23,59.51541,0,0,0,0,0,10.0722,53.66116,10200.23,0,76.91897,-10.0722,27600000
64.06,-10.07381,-10203.05,59.53186,0,0,0,0,0,10.07381,53.66976,10203.05,0,76.93753,-10.07381,27600000
64.16,-10.07537,-10206.68,59.55304,0,0,0,0,0,10.07537,53.67804,10206.68,0,76.9554,-10.07537,27600000
64.26,-10.0768,-10207.59,59.55838,0,0,0,0,0,10.0768,53.68568,10207.59,0,76.97191,-10.0768,27600000
64.36,-10.07854,-10206.32,59.55097,0,0,0,0,0,10.07854,53.69493,10206.32,0,76.99187,-10.07854,27600000
64.46001,-10.08057,-10191.27,59.46316,0,0,0,0,0,10.08057,53.70575,10191.27,0,77.01524,-10.08057,27500000
64.56,-10.0823,-10175.11,59.36885,0,0,0,0,0,10.0823,53.71499,10175.11,0,77.03521,-10.0823,27500000
64.66,-10.08386,-10171.16,59.34579,0,0,0,0,0,10.08386,53.72327,10171.16,0,77.0531,-10.08386,27500000
64.76,-10.08541,-10170.6,59.34252,0,0,0,0,0,10.08541,53.73156,10170.6,0,77.071,-10.08541,27500000
64.86,-10.08685,-10164.91,59.30931,0,0,0,0,0,10.08685,53.7392,10164.91,0,77.08752,-10.08685,27400000
64.96001,-10.08864,-10165.46,59.31257,0,0,0,0,0,10.08864,53.74876,10165.46,0,77.10818,-10.08864,27400000
65.06,-10.09044,-10169.33,59.33511,0,0,0,0,0,10.09044,53.75831,10169.33,0,77.12885,-10.09044,27400000
65.16,-10.09217,-10172.58,59.35408,0,0,0,0,0,10.09217,53.76755,10172.58,0,77.14882,-10.09217,27400000
65.26,-10.0939,-10175.32,59.3701,0,0,0,0,0,10.0939,53.77679,10175.32,0,77.16881,-10.0939,27400000
65.36,-10.09546,-10177.78,59.3844,0,0,0,0,0,10.09546,53.78507,10177.78,0,77.18673,-10.09546,27400000
65.46001,-10.09689,-10177.43,59.38237,0,0,0,0,0,10.09689,53.79272,10177.43,0,77.20328,-10.09689,27400000
65.56001,-10.09857,-10180.5,59.40031,0,0,0,0,0,10.09857,53.80163,10180.5,0,77.22257,-10.09857,27400000
65.66,-10.10036,-10184.02,59.42087,0,0,0,0,0,10.10036,53.81119,10184.02,0,77.24326,-10.10036,27400000
65.76,-10.10209,-10189.43,59.4524,0,0,0,0,0,10.10209,53.82043,10189.43,0,77.26327,-10.10209,27500000
65.86,-10.10383,-10193.59,59.47669,0,0,0,0,0,10.10383,53.82966,10193.59,0,77.28327,-10.10383,27500000
65.96001,-10.10538,-10196.49,59.49358,0,0,0,0,0,10.10538,53.83795,10196.49,0,77.30121,-10.10538,27500000
66.06001,-10.10694,-10197.74,59.5009,0,0,0,0,0,10.10694,53.84623,10197.74,0,77.31915,-10.10694,27500000
66.16,-10.10879,-10202.25,59.52723,0,0,0,0,0,10.10879,53.8561,10202.25,0,77.34055,-10.10879,27500000
66.26,-10.11017,-10203.42,59.53404,0,0,0,0,0,10.11017,53.86343,10203.42,0,77.35642,-10.11017,27500000
66.36,-10.11208,-10208.9,59.56604,0,0,0,0,0,10.11208,53.87362,10208.91,0,77.37853,-10.11208,27500000
66.46001,-10.11399,-10216.02,59.60753,0,0,0,0,0,10.11399,53.88382,10216.02,0,77.40062,-10.11399,27500000
66.56001,-10.11567,-10220.87,59.63587,0,0,0,0,0,10.11567,53.89273,10220.87,0,77.41996,-10.11567,27500000
66.66,-10.11692,-10218.41,59.62148,0,0,0,0,0,10.11692,53.89943,10218.41,0,77.43448,-10.11692,27500000
66.76,-10.11842,-10218.64,59.62282,0,0,0,0,0,10.11842,53.90739,10218.64,0,77.45175,-10.11842,27500000
66.86,-10.12015,-10223.86,59.65327,0,0,0,0,0,10.12015,53.91663,10223.86,0,77.47179,-10.12015,27500000
66.96001,-10.12212,-10229.31,59.68511,0,0,0,0,0,10.12212,53.92714,10229.31,0,77.49461,-10.12212,27500000
67.06001,-10.12392,-10236.25,59.72557,0,0,0,0,0,10.12392,53.93669,10236.25,0,77.51534,-10.12392,27500000
67.16,-10.12553,-10239.72,59.74584,0,0,0,0,0,10.12553,53.9453,10239.72,0,77.53403,-10.12553,27500000
67.26,-10.12697,-10242.11,59.75977,0,0,0,0,0,10.12697,53.95294,10242.11,0,77.55062,-10.12697,27500000
67.36,-10.12864,-10241.42,59.75578,0,0,0,0,0,10.12864,53.96186,10241.42,0,77.56999,-10.12864,27500000
67.46001,-10.13038,-10232.96,59.70639,0,0,0,0,0,10.13037,53.9711,10232.96,0,77.59007,-10.13038,27500000
67.56001,-10.13211,-10213.87,59.595,0,0,0,0,0,10.13211,53.98034,10213.87,0,77.61013,-10.13211,27400000
67.66,-10.13396,-10214.13,59.59653,0,0,0,0,0,10.13396,53.99021,10214.13,0,77.63159,-10.13396,27400000
67.76,-10.13558,-10215.07,59.60201,0,0,0,0,0,10.13558,53.99881,10215.07,0,77.65029,-10.13558,27400000
67.86,-10.13707,-10215.92,59.60695,0,0,0,0,0,10.13707,54.00677,10215.92,0,77.6676,-10.13707,27400000
67.96001,-10.13857,-10215.08,59.60209,0,0,0,0,0,10.13857,54.01474,10215.08,0,77.68492,-10.13857,27400000
68.06001,-10.14036,-10220.2,59.63195,0,0,0,0,0,10.14036,54.02429,10220.2,0,77.70569,-10.14036,27400000
68.16,-10.14185,-10221.23,59.63795,0,0,0,0,0,10.14185,54.03225,10221.23,0,77.72302,-10.14185,27400000
68.26,-10.14377,-10226.15,59.66663,0,0,0,0,0,10.14377,54.04245,10226.15,0,77.7452,-10.14377,27400000
68.36,-10.1455,-10227.09,59.67212,0,0,0,0,0,10.1455,54.05169,10227.08,0,77.7653,-10.1455,27400000
68.46001,-10.14712,-10225.55,59.66314,0,0,0,0,0,10.14712,54.06029,10225.55,0,77.78402,-10.14712,27400000
68.56001,-10.14873,-10227.3,59.67336,0,0,0,0,0,10.14873,54.06889,10227.3,0,77.80275,-10.14873,27400000
68.66,-10.15046,-10231.43,59.69745,0,0,0,0,0,10.15046,54.07813,10231.43,0,77.82286,-10.15046,27400000
68.76,-10.15214,-10235.2,59.71948,0,0,0,0,0,10.15214,54.08704,10235.2,0,77.84228,-10.15214,27400000
68.86,-10.15375,-10239.79,59.74623,0,0,0,0,0,10.15375,54.09564,10239.79,0,77.86101,-10.15375,27400000
68.96001,-10.15537,-10241.36,59.75542,0,0,0,0,0,10.15537,54.10425,10241.36,0,77.87976,-10.15537,27400000
69.06001,-10.15716,-10246.16,59.78342,0,0,0,0,0,10.15716,54.1138,10246.16,0,77.90057,-10.15716,27400000
69.16,-10.15872,-10249.3,59.80173,0,0,0,0,0,10.15872,54.12209,10249.3,0,77.91863,-10.15872,27400000
69.26,-10.16045,-10251.58,59.81502,0,0,0,0,0,10.16045,54.13132,10251.58,0,77.93877,-10.16045,27400000
69.36,-10.16212,-10256.31,59.84264,0,0,0,0,0,10.16212,54.14024,10256.31,0,77.95821,-10.16212,27400000
69.46001,-10.1638,-10261.16,59.87091,0,0,0,0,0,10.1638,54.14916,10261.16,0,77.97766,-10.1638,27500000
69.56001,-10.16517,-10261.92,59.87534,0,0,0,0,0,10.16517,54.15648,10261.92,0,77.99364,-10.16517,27400000
69.66,-10.16703,-10266.93,59.9046,0,0,0,0,0,10.16703,54.16636,10266.93,0,78.01519,-10.16703,27500000
69.76,-10.16876,-10272.97,59.93983,0,0,0,0,0,10.16876,54.1756,10272.97,0,78.03534,-10.16876,27500000
69.86,-10.17049,-10277.67,59.96728,0,0,0,0,0,10.17049,54.18483,10277.67,0,78.0555,-10.17049,27500000
69.96001,-10.17193,-10281.53,59.98977,0,0,0,0,0,10.17193,54.19248,10281.53,0,78.07219,-10.17193,27500000
70.06001,-10.17354,-10281.7,59.99078,0,0,0,0,0,10.17354,54.20108,10281.7,0,78.09096,-10.17354,27500000
70.16,-10.17546,-10283.83,60.00323,0,0,0,0,0,10.17546,54.21127,10283.83,0,78.11322,-10.17546,27500000
70.26,-10.17731,-10277.48,59.96618,0,0,0,0,0,10.17731,54.22115,10277.48,0,78.13479,-10.17731,27500000
70.36,-10.17892,-10261.62,59.87359,0,0,0,0,0,10.17892,54.22975,10261.62,0,78.15358,-10.17892,27400000
70.46001,-10.18036,-10256.7,59.84492,0,0,0,0,0,10.18036,54.2374,10256.7,0,78.17029,-10.18036,27400000
70.56001,-10.18209,-10258.09,59.85299,0,0,0,0,0,10.18209,54.24663,10258.08,0,78.19048,-10.18209,27400000
70.66,-10.18383,-10259.72,59.86255,0,0,0,0,0,10.18383,54.25587,10259.72,0,78.21066,-10.18383,27400000
70.76,-10.18544,-10264.66,59.89135,0,0,0,0,0,10.18544,54.26447,10264.66,0,78.22947,-10.18544,27400000
70.86,-10.18699,-10265.47,59.89606,0,0,0,0,0,10.18699,54.27275,10265.47,0,78.24758,-10.18699,27400000
70.96001,-10.18873,-10269.15,59.91756,0,0,0,0,0,10.18873,54.28199,10269.15,0,78.26779,-10.18873,27400000
71.06001,-10.19022,-10270.59,59.92598,0,0,0,0,0,10.19022,54.28996,10270.59,0,78.28521,-10.19022,27400000
71.16,-10.19196,-10274.63,59.9495,0,0,0,0,0,10.19196,54.29919,10274.63,0,78.30541,-10.19196,27400000
71.26,-10.19351,-10276.95,59.96305,0,0,0,0,0,10.19351,54.30747,10276.95,0,78.32353,-10.19351,27400000
71.36,-10.19543,-10283.13,59.99913,0,0,0,0,0,10.19543,54.31767,10283.13,0,78.34585,-10.19543,27400000
71.46001,-10.1971,-10287.49,60.02453,0,0,0,0,0,10.1971,54.32658,10287.49,0,78.36538,-10.1971,27400000
71.56001,-10.19877,-10293.54,60.05985,0,0,0,0,0,10.19877,54.3355,10293.54,0,78.3849,-10.19877,27400000
71.66,-10.20033,-10296.7,60.07832,0,0,0,0,0,10.20033,54.34378,10296.7,0,78.40304,-10.20033,27400000
71.76,-10.20206,-10300.72,60.10175,0,0,0,0,0,10.20206,54.35302,10300.72,0,78.42328,-10.20206,27400000
71.86,-10.20374,-10303.78,60.11962,0,0,0,0,0,10.20374,54.36193,10303.78,0,78.44281,-10.20374,27400000
71.96001,-10.20559,-10304.01,60.12096,0,0,0,0,0,10.20559,54.37181,10304.01,0,78.46446,-10.20559,27400000
72.06001,-10.20726,-10307.34,60.1404,0,0,0,0,0,10.20726,54.38073,10307.34,0,78.48401,-10.20726,27400000
72.16,-10.20882,-10310.62,60.15949,0,0,0,0,0,10.20882,54.38902,10310.62,0,78.50216,-10.20882,27400000
72.26,-10.21025,-10312.76,60.17202,0,0,0,0,0,10.21025,54.39666,10312.76,0,78.51893,-10.21025,27400000
72.36,-10.21187,-10315,60.18509,0,0,0,0,0,10.21187,54.40526,10315,0,78.53778,-10.21187,27400000
72.46001,-10.21354,-10320.38,60.21646,0,0,0,0,0,10.21354,54.41418,10320.38,0,78.55736,-10.21354,27500000
72.56001,-10.2154,-10324.67,60.24151,0,0,0,0,0,10.2154,54.42406,10324.67,0,78.57902,-10.2154,27500000
72.66,-10.21719,-10331.49,60.28131,0,0,0,0,0,10.21719,54.43361,10331.49,0,78.59998,-10.21719,27500000
72.76,-10.2188,-10336.08,60.30807,0,0,0,0,0,10.2188,54.44221,10336.08,0,78.61886,-10.2188,27500000
72.86,-10.22024,-10336.15,60.30849,0,0,0,0,0,10.22024,54.44986,10336.15,0,78.63565,-10.22024,27500000
72.96001,-10.22191,-10339.96,60.3307,0,0,0,0,0,10.22191,54.45878,10339.96,0,78.65523,-10.22191,27500000
73.06001,-10.22371,-10345.77,60.36458,0,0,0,0,0,10.22371,54.46833,10345.77,0,78.67622,-10.22371,27500000
73.16,-10.22556,-10351.44,60.39769,0,0,0,0,0,10.22556,54.47821,10351.44,0,78.69791,-10.22556,27500000
73.26,-10.22717,-10347.72,60.37596,0,0,0,0,0,10.22717,54.4868,10347.72,0,78.71679,-10.22717,27500000
73.36,-10.22879,-10340.7,60.33502,0,0,0,0,0,10.22879,54.49541,10340.7,0,78.73569,-10.22879,27500000
73.46001,-10.23052,-10322.94,60.23143,0,0,0,0,0,10.23052,54.50464,10322.94,0,78.75599,-10.23052,27400000
73.56001,-10.23214,-10320.28,60.21589,0,0,0,0,0,10.23214,54.51324,10320.28,0,78.7749,-10.23214,27400000
73.66,-10.23381,-10321.67,60.22399,0,0,0,0,0,10.23381,54.52216,10321.67,0,78.79451,-10.23381,27400000
73.76,-10.2353,-10321.88,60.2252,0,0,0,0,0,10.2353,54.53013,10321.88,0,78.81202,-10.2353,27400000
73.86,-10.23704,-10325.31,60.24521,0,0,0,0,0,10.23704,54.53937,10325.31,0,78.83235,-10.23704,27400000
73.96001,-10.23883,-10328.61,60.26448,0,0,0,0,0,10.23883,54.54892,10328.61,0,78.85336,-10.23883,27400000
74.06001,-10.24045,-10332.74,60.28859,0,0,0,0,0,10.24045,54.55752,10332.74,0,78.87229,-10.24045,27400000
74.16,-10.24194,-10333.8,60.29475,0,0,0,0,0,10.24194,54.56549,10333.8,0,78.88982,-10.24194,27400000
74.26,-10.24362,-10336.91,60.31292,0,0,0,0,0,10.24362,54.57441,10336.91,0,78.90945,-10.24362,27400000
74.36,-10.24529,-10341.68,60.34072,0,0,0,0,0,10.24529,54.58332,10341.68,0,78.92908,-10.24529,27400000
74.46001,-10.24714,-10346.09,60.36649,0,0,0,0,0,10.24714,54.5932,10346.09,0,78.95083,-10.24714,27400000
74.56001,-10.24888,-10349.88,60.3886,0,0,0,0,0,10.24888,54.60243,10349.88,0,78.97117,-10.24888,27400000
74.66,-10.25055,-10353.82,60.41155,0,0,0,0,0,10.25055,54.61136,10353.82,0,78.99083,-10.25055,27400000
74.76,-10.25211,-10355.73,60.4227,0,0,0,0,0,10.25211,54.61964,10355.73,0,79.00907,-10.25211,27400000
74.86,-10.25366,-10357.95,60.43569,0,0,0,0,0,10.25366,54.62792,10357.95,0,79.02732,-10.25366,27400000
74.96001,-10.25527,-10361.61,60.45702,0,0,0,0,0,10.25527,54.63652,10361.61,0,79.04628,-10.25527,27400000
75.06001,-10.25707,-10364.22,60.47227,0,0,0,0,0,10.25707,54.64607,10364.22,0,79.06734,-10.25707,27400000
75.16,-10.25886,-10368.78,60.49887,0,0,0,0,0,10.25886,54.65563,10368.78,0,79.08841,-10.25886,27400000
75.26,-10.26054,-10372.8,60.52232,0,0,0,0,0,10.26054,54.66455,10372.8,0,79.1081,-10.26054,27400000
75.36,-10.26209,-10373.75,60.52784,0,0,0,0,0,10.26209,54.67283,10373.75,0,79.12636,-10.26209,27400000
75.46001,-10.26353,-10374.89,60.53451,0,0,0,0,0,10.26353,54.68048,10374.89,0,79.14324,-10.26353,27400000
75.56001,-10.26514,-10376.95,60.5465,0,0,0,0,0,10.26514,54.68908,10376.95,0,79.16221,-10.26514,27400000
75.66,-10.26681,-10381.41,60.57258,0,0,0,0,0,10.26681,54.698,10381.42,0,79.18189,-10.26681,27400000
75.76,-10.26879,-10389.73,60.62111,0,0,0,0,0,10.26879,54.70851,10389.73,0,79.2051,-10.26879,27500000
