Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
2.6,-0.0432876,-0.5859452,0.003418823,0,0,0,0,0,0.0432876,0.2306212,0.5859452,0,0.2308875,-0.0432876,3410.938
2.7,-0.04490192,-0.6474661,0.003777779,0,0,0,0,0,0.04490192,0.2392217,0.6474661,0,0.2395083,-0.04490192,3768.742
2.8,-0.04651623,-0.6958439,0.00406005,0,0,0,0,0,0.04651623,0.2478222,0.6958439,0,0.2481298,-0.04651623,4049.988
2.9,-0.04825013,-0.7512126,0.00438311,0,0,0,0,0,0.04825013,0.2570598,0.7512127,0,0.2573908,-0.04825013,4371.843
3,-0.04998402,-0.7808545,0.004556063,0,0,0,0,0,0.04998402,0.2662974,0.7808545,0,0.2666526,-0.04998402,4543.93
3.1,-0.05177771,-0.8134526,0.004746263,0,0,0,0,0,0.05177771,0.2758535,0.8134526,0,0.2762347,-0.05177771,4733.17
3.2,-0.05333223,-0.887757,0.005179808,0,0,0,0,0,0.05333223,0.2841355,0.887757,0,0.2845399,-0.05333223,5165.09
3.3,-0.05494655,-0.9337379,0.005448093,0,0,0,0,0,0.05494655,0.292736,0.9337379,0,0.2931653,-0.05494655,5432.145
3.4,-0.05662066,-0.9949791,0.005805418,0,0,0,0,0,0.05662065,0.3016551,0.994979,0,0.3021109,-0.05662066,5787.905
3.5,-0.05829476,-1.07188,0.006254114,0,0,0,0,0,0.05829476,0.3105741,1.07188,0,0.3110574,-0.05829476,6234.69
3.6,-0.06002866,-1.083425,0.006321477,0,0,0,0,0,0.06002866,0.3198117,1.083425,0,0.3203242,-0.06002866,6301.26
3.7,-0.06170277,-1.160966,0.006773902,0,0,0,0,0,0.06170277,0.3287308,1.160966,0,0.3292723,-0.06170277,6751.634
3.8,-0.06337687,-1.301225,0.007592277,0,0,0,0,0,0.06337687,0.3376498,1.301225,0,0.3382211,-0.06337687,7566.641
3.9,-0.0649314,-1.304901,0.007613721,0,0,0,0,0,0.0649314,0.3459318,1.304901,0,0.3465315,-0.0649314,7587.382
4,-0.0666055,-1.383679,0.008073371,0,0,0,0,0,0.0666055,0.3548508,1.383679,0,0.3554819,-0.0666055,8044.723
4.1,-0.06821982,-1.436811,0.008383379,0,0,0,0,0,0.06821982,0.3634514,1.436811,0,0.3641134,-0.06821982,8352.91
4.2,-0.06995372,-1.573036,0.009178212,0,0,0,0,0,0.06995372,0.3726889,1.573035,0,0.3733852,-0.06995372,9144.006
4.3,-0.07162782,-1.606592,0.009374007,0,0,0,0,0,0.07162782,0.381608,1.606592,0,0.382338,-0.07162782,9338.234
4.4,-0.07336172,-1.751286,0.01021825,0,0,0,0,0,0.07336172,0.3908456,1.751286,0,0.3916114,-0.07336172,10178.32
4.5,-0.07491625,-1.778212,0.01037536,0,0,0,0,0,0.07491625,0.3991276,1.778212,0,0.3999262,-0.07491625,10333.94
4.6,-0.07659035,-1.90413,0.01111005,0,0,0,0,0,0.07659035,0.4080466,1.90413,0,0.4088814,-0.07659035,11064.72
4.7,-0.07826446,-1.955943,0.01141237,0,0,0,0,0,0.07826446,0.4169657,1.955943,0,0.4178374,-0.07826446,11364.78
4.8,-0.07999835,-2.10583,0.01228692,0,0,0,0,0,0.07999835,0.4262033,2.10583,0,0.4271141,-0.07999835,12234.55
4.9,-0.08161267,-2.173263,0.01268037,0,0,0,0,0,0.08161267,0.4348038,2.173263,0,0.4357518,-0.08161267,12625.23
5,-0.08334657,-2.22284,0.01296963,0,0,0,0,0,0.08334657,0.4440414,2.22284,0,0.4450302,-0.08334657,12912.04
5.1,-0.08502067,-2.295266,0.01339222,0,0,0,0,0,0.08502068,0.4529604,2.295266,0,0.4539894,-0.08502067,13331.56
5.2,-0.08663499,-2.465368,0.01438471,0,0,0,0,0,0.08663499,0.461561,2.465368,0,0.4626294,-0.08663499,14318.32
5.3,-0.08818952,-2.538394,0.0148108,0,0,0,0,0,0.08818952,0.4698429,2.538394,0,0.4709502,-0.08818952,14741.21
5.4,-0.08986362,-2.7979,0.01632494,0,0,0,0,0,0.08986363,0.478762,2.7979,0,0.4799117,-0.08986362,16246.79
5.5,-0.0916573,-2.81324,0.01641445,0,0,0,0,0,0.0916573,0.4883181,2.81324,0,0.4895142,-0.0916573,16334.3
5.6,-0.0933912,-3.024528,0.01764726,0,0,0,0,0,0.0933912,0.4975557,3.024528,0,0.4987976,-0.0933912,17559.45
5.7,-0.09506531,-3.077141,0.01795424,0,0,0,0,0,0.0950653,0.5064747,3.077141,0,0.5077617,-0.09506531,17863.3
5.8,-0.09656004,-3.175255,0.0185267,0,0,0,0,0,0.09656005,0.5144382,3.175255,0,0.515766,-0.09656004,18431.39
5.9,-0.09823415,-3.374798,0.01969098,0,0,0,0,0,0.09823415,0.5233572,3.374798,0,0.5247315,-0.09823415,19587.92
6,-0.09990826,-3.440314,0.02007324,0,0,0,0,0,0.09990826,0.5322763,3.440314,0,0.5336979,-0.09990826,19966.4
6.1,-0.1017019,-3.60662,0.02104359,0,0,0,0,0,0.1017019,0.5418324,3.60662,0,0.5433056,-0.1017019,20929.57
6.2,-0.1033761,-3.663267,0.02137411,0,0,0,0,0,0.1033761,0.5507514,3.663267,0,0.5522737,-0.1033761,21256.39
6.3,-0.1051099,-3.867724,0.02256706,0,0,0,0,0,0.10511,0.5599891,3.867724,0,0.5615629,-0.1051099,22440.69
6.4,-0.1066047,-4.00283,0.02335537,0,0,0,0,0,0.1066047,0.5679525,4.00283,0,0.5695715,-0.1066047,23222.72
6.5,-0.1082788,-4.207966,0.02455227,0,0,0,0,0,0.1082788,0.5768715,4.207966,0,0.5785418,-0.1082788,24410.64
6.6,-0.1098333,-4.304122,0.02511332,0,0,0,0,0,0.1098333,0.5851535,4.304122,0,0.5868723,-0.1098333,24966.37
6.7,-0.1116868,-4.429201,0.02584312,0,0,0,0,0,0.1116868,0.5950282,4.429202,0,0.5968055,-0.1116868,25689.35
6.8,-0.1133609,-4.644165,0.02709737,0,0,0,0,0,0.1133609,0.6039472,4.644165,0,0.6057784,-0.1133609,26933.72
6.9,-0.1150948,-4.818101,0.02811224,0,0,0,0,0,0.1150948,0.6131848,4.818101,0,0.6150725,-0.1150948,27939.86
7,-0.1165895,-4.897599,0.02857609,0,0,0,0,0,0.1165895,0.6211482,4.897599,0,0.6230854,-0.1165895,28398.59
7.1,-0.1182038,-5.071975,0.02959352,0,0,0,0,0,0.1182038,0.6297488,5.071975,0,0.63174,-0.1182038,29407.16
7.2,-0.119878,-5.244832,0.03060209,0,0,0,0,0,0.1198779,0.6386678,5.244832,0,0.640716,-0.119878,30406.65
7.3,-0.1216716,-5.429714,0.03168083,0,0,0,0,0,0.1216716,0.6482239,5.429714,0,0.6503341,-0.1216716,31475.47
7.4,-0.1233457,-5.546365,0.03236145,0,0,0,0,0,0.1233457,0.657143,5.546365,0,0.6593117,-0.1233457,32148.79
7.5,-0.1250796,-5.734642,0.03345999,0,0,0,0,0,0.1250796,0.6663806,5.734642,0,0.6686108,-0.1250796,33237.02
7.6,-0.1266342,-5.940058,0.03465854,0,0,0,0,0,0.1266342,0.6746626,5.940058,0,0.6769487,-0.1266342,34424.71
7.7,-0.1282485,-6.063739,0.03538018,0,0,0,0,0,0.1282485,0.6832631,6.063739,0,0.685608,-0.1282485,35138.44
7.8,-0.1299226,-6.204078,0.03619902,0,0,0,0,0,0.1299226,0.6921821,6.204078,0,0.6945888,-0.1299226,35948.46
7.9,-0.1316565,-6.406738,0.03738148,0,0,0,0,0,0.1316565,0.7014198,6.406738,0,0.7038913,-0.1316565,37119.28
8,-0.1333904,-6.602006,0.03852082,0,0,0,0,0,0.1333904,0.7106573,6.602006,0,0.7131945,-0.1333904,38247.07
8.1,-0.1350645,-6.745142,0.03935597,0,0,0,0,0,0.1350645,0.7195764,6.745142,0,0.7221778,-0.1350645,39072.78
8.200001,-0.136619,-6.883285,0.04016199,0,0,0,0,0,0.136619,0.7278584,6.883285,0,0.7305202,-0.136619,39869.67
8.3,-0.1381735,-7.130846,0.04160644,0,0,0,0,0,0.1381735,0.7361403,7.130846,0,0.7388631,-0.1381735,41300.16
8.400001,-0.1399074,-7.285248,0.04250733,0,0,0,0,0,0.1399074,0.7453779,7.285248,0,0.7481697,-0.1399074,42190.49
8.5,-0.1416413,-7.500331,0.04376229,0,0,0,0,0,0.1416413,0.7546155,7.500331,0,0.7574771,-0.1416413,43432.05
8.6,-0.1433752,-7.674507,0.04477855,0,0,0,0,0,0.1433752,0.7638531,7.674507,0,0.7667855,-0.1433752,44436.51
8.700001,-0.1449895,-7.854316,0.04582768,0,0,0,0,0,0.1449896,0.7724536,7.854316,0,0.7754525,-0.1449895,45473.69
8.8,-0.1467234,-8.09968,0.04725931,0,0,0,0,0,0.1467234,0.7816912,8.09968,0,0.7847624,-0.1467234,46889.89
8.900001,-0.148278,-8.252643,0.04815181,0,0,0,0,0,0.148278,0.7899731,8.252644,0,0.79311,-0.148278,47771.42
9,-0.1499521,-8.474917,0.04944872,0,0,0,0,0,0.1499521,0.7988922,8.474917,0,0.8021004,-0.1499521,49053.68
9.1,-0.1515664,-8.670985,0.05059272,0,0,0,0,0,0.1515664,0.8074927,8.670985,0,0.8107706,-0.1515664,50184.18
9.200001,-0.1533601,-8.946151,0.05219823,0,0,0,0,0,0.1533601,0.8170488,8.946151,0,0.820405,-0.1533601,51771.74
9.3,-0.155094,-9.164191,0.05347043,0,0,0,0,0,0.155094,0.8262864,9.16419,0,0.8297191,-0.155094,53028.61
9.400001,-0.1567681,-9.467041,0.05523747,0,0,0,0,0,0.1567681,0.8352055,9.467041,0,0.8387129,-0.1567681,54776.13
9.5,-0.1582628,-9.675493,0.05645373,0,0,0,0,0,0.1582628,0.8431689,9.675493,0,0.8467437,-0.1582628,55977.73
9.6,-0.1598771,-9.82566,0.05732991,0,0,0,0,0,0.1598771,0.8517694,9.82566,0,0.8554177,-0.1598771,56841.59
9.700001,-0.1614914,-10.1705,0.05934193,0,0,0,0,0,0.1614914,0.86037,10.1705,0,0.8640925,-0.1614914,58831.38
9.8,-0.1632851,-10.47954,0.0611451,0,0,0,0,0,0.1632851,0.8699261,10.47954,0,0.8737321,-0.1632851,60613.19
9.900001,-0.165019,-10.85442,0.06333242,0,0,0,0,0,0.165019,0.8791637,10.85442,0,0.8830512,-0.165019,62775.62
10,-0.1667529,-10.98305,0.06408296,0,0,0,0,0,0.1667529,0.8884013,10.98305,0,0.8923711,-0.1667529,63513.65
10.1,-0.1683075,-11.3016,0.0659416,0,0,0,0,0,0.1683075,0.8966833,11.3016,0,0.9007277,-0.1683075,65350.32
10.2,-0.1699218,-11.60134,0.06769047,0,0,0,0,0,0.1699218,0.9052838,11.60134,0,0.9094064,-0.1699218,67077.68
10.3,-0.1715361,-11.87642,0.06929553,0,0,0,0,0,0.1715361,0.9138843,11.87642,0,0.9180859,-0.1715361,68662.24
10.4,-0.17327,-12.19377,0.07114718,0,0,0,0,0,0.17327,0.9231219,12.19377,0,0.9274091,-0.17327,70490.4
10.5,-0.1750637,-12.6579,0.0738552,0,0,0,0,0,0.1750637,0.9326779,12.6579,0,0.9370546,-0.1750637,73166.37
10.6,-0.1767976,-12.97545,0.07570802,0,0,0,0,0,0.1767976,0.9419156,12.97545,0,0.9463797,-0.1767976,74994.92
10.7,-0.1783521,-13.35356,0.07791421,0,0,0,0,0,0.1783521,0.9501976,13.35356,0,0.9547408,-0.1783521,77173.87
10.8,-0.1799066,-13.56173,0.07912883,0,0,0,0,0,0.1799066,0.9584795,13.56173,0,0.9631025,-0.1799066,78370.4
10.9,-0.1815209,-13.97992,0.08156881,0,0,0,0,0,0.1815209,0.96708,13.97992,0,0.9717866,-0.1815209,80779.97
11,-0.183195,-14.28273,0.08333562,0,0,0,0,0,0.183195,0.9759991,14.28273,0,0.9807932,-0.183195,82522.26
11.1,-0.1849887,-14.82016,0.08647136,0,0,0,0,0,0.1849887,0.9855552,14.82016,0,0.9904439,-0.1849887,85619.14
11.2,-0.1867226,-15.13735,0.08832208,0,0,0,0,0,0.1867226,0.9947928,15.13735,0,0.9997739,-0.1867226,87443.46
11.3,-0.1884565,-15.48594,0.09035602,0,0,0,0,0,0.1884565,1.00403,15.48594,0,1.009105,-0.1884565,89448.82
11.4,-0.1899512,-15.95258,0.09307873,0,0,0,0,0,0.1899513,1.011994,15.95258,0,1.017149,-0.1899512,92136.78
11.5,-0.1915656,-16.32322,0.09524132,0,0,0,0,0,0.1915656,1.020594,16.32322,0,1.025838,-0.1915656,94269.3
11.6,-0.1931799,-16.81275,0.09809759,0,0,0,0,0,0.1931799,1.029195,16.81275,0,1.034528,-0.1931799,97087.98
11.7,-0.1950334,-17.17964,0.1002383,0,0,0,0,0,0.1950334,1.03907,17.17964,0,1.044506,-0.1950334,99196.73
11.8,-0.1967672,-17.67069,0.1031034,0,0,0,0,0,0.1967672,1.048307,17.67069,0,1.05384,-0.1967672,102022.6
11.9,-0.1983815,-18.23304,0.1063846,0,0,0,0,0,0.1983815,1.056908,18.23304,0,1.062532,-0.1983815,105260.2
12,-0.1999959,-18.62482,0.1086705,0,0,0,0,0,0.1999959,1.065508,18.62482,0,1.071225,-0.1999959,107512.6
12.1,-0.2016102,-19.13908,0.1116711,0,0,0,0,0,0.2016102,1.074109,19.13908,0,1.079919,-0.2016102,110471.6
12.2,-0.2032245,-19.66193,0.1147217,0,0,0,0,0,0.2032245,1.082709,19.66193,0,1.088613,-0.2032245,113479.6
12.3,-0.2050182,-20.23,0.1180362,0,0,0,0,0,0.2050182,1.092265,20.23,0,1.098274,-0.2050182,116747
12.4,-0.2066923,-20.76782,0.1211743,0,0,0,0,0,0.2066923,1.101184,20.76782,0,1.107292,-0.2066923,119840
12.5,-0.2084262,-21.36765,0.1246741,0,0,0,0,0,0.2084262,1.110422,21.36765,0,1.116633,-0.2084262,123289.7
12.6,-0.2099807,-21.88878,0.1277148,0,0,0,0,0,0.2099807,1.118704,21.88878,0,1.125009,-0.2099807,126286
12.7,-0.2115352,-22.41275,0.130772,0,0,0,0,0,0.2115352,1.126986,22.41275,0,1.133384,-0.2115352,129298.2
12.8,-0.2131496,-22.97539,0.1340548,0,0,0,0,0,0.2131496,1.135586,22.97539,0,1.142083,-0.2131496,132532.5
12.9,-0.2149432,-23.60741,0.1377425,0,0,0,0,0,0.2149433,1.145143,23.60741,0,1.15175,-0.2149432,136165.1
13,-0.2166772,-24.29972,0.1417819,0,0,0,0,0,0.2166772,1.15438,24.29972,0,1.161095,-0.2166772,140145.2
13.1,-0.2183513,-24.91337,0.1453624,0,0,0,0,0,0.2183512,1.163299,24.91337,0,1.170118,-0.2183513,143671.4
13.2,-0.2200254,-25.62266,0.1495009,0,0,0,0,0,0.2200254,1.172218,25.62266,0,1.179143,-0.2200254,147748.4
13.3,-0.2215799,-26.28685,0.1533762,0,0,0,0,0,0.2215799,1.1805,26.28685,0,1.187523,-0.2215799,151565.6
13.4,-0.223254,-27.01774,0.1576408,0,0,0,0,0,0.223254,1.189419,27.01774,0,1.196549,-0.223254,155765.8
13.5,-0.2249281,-27.74617,0.1618909,0,0,0,0,0,0.2249281,1.198338,27.74617,0,1.205576,-0.2249281,159950.9
13.6,-0.226662,-28.61489,0.1669597,0,0,0,0,0,0.226662,1.207576,28.61489,0,1.214926,-0.226662,164943.5
13.7,-0.2283361,-29.4592,0.171886,0,0,0,0,0,0.2283361,1.216495,29.4592,0,1.223955,-0.2283361,169795
13.8,-0.23007,-30.33164,0.1769764,0,0,0,0,0,0.23007,1.225733,30.33164,0,1.233307,-0.23007,174807.2
13.9,-0.2315647,-30.91473,0.1803786,0,0,0,0,0,0.2315647,1.233696,30.91473,0,1.241369,-0.2315647,178153.3
14,-0.2331791,-31.6732,0.184804,0,0,0,0,0,0.233179,1.242296,31.6732,0,1.250078,-0.2331791,182508.2
14.1,-0.2348532,-32.60639,0.190249,0,0,0,0,0,0.2348532,1.251216,32.6064,0,1.259109,-0.2348532,187868.6
14.2,-0.2366468,-33.60175,0.1960566,0,0,0,0,0,0.2366468,1.260772,33.60175,0,1.268787,-0.2366468,193584.8
14.3,-0.238321,-34.4873,0.2012235,0,0,0,0,0,0.2383209,1.269691,34.4873,0,1.27782,-0.238321,198668.6
14.4,-0.2400549,-35.48286,0.2070323,0,0,0,0,0,0.2400549,1.278928,35.48286,0,1.287177,-0.2400549,204384.5
14.5,-0.2416692,-36.36125,0.2121575,0,0,0,0,0,0.2416692,1.287529,36.36125,0,1.295889,-0.2416692,209425.9
14.6,-0.2432835,-37.24099,0.2172905,0,0,0,0,0,0.2432835,1.296129,37.24099,0,1.304602,-0.2432835,214474.2
14.7,-0.244838,-38.15114,0.222601,0,0,0,0,0,0.244838,1.304411,38.15114,0,1.312994,-0.244838,219697.4
14.8,-0.2466317,-39.24761,0.2289986,0,0,0,0,0,0.2466317,1.313967,39.24761,0,1.322676,-0.2466317,225989.6
14.9,-0.2483656,-40.52349,0.236443,0,0,0,0,0,0.2483656,1.323205,40.52349,0,1.332037,-0.2483656,233314.4
15,-0.2501593,-41.65623,0.2430522,0,0,0,0,0,0.2501593,1.332761,41.65623,0,1.341722,-0.2501593,239812.9
15.1,-0.2517138,-42.67976,0.2490242,0,0,0,0,0,0.2517138,1.341043,42.67976,0,1.350116,-0.2517138,245684.6
15.2,-0.2531488,-43.58755,0.2543209,0,0,0,0,0,0.2531488,1.348688,43.58755,0,1.357866,-0.2531488,250890.9
15.3,-0.2548229,-44.79428,0.2613618,0,0,0,0,0,0.2548229,1.357607,44.79428,0,1.366907,-0.2548229,257813.5
15.4,-0.2566165,-46.09217,0.2689346,0,0,0,0,0,0.2566165,1.367163,46.09217,0,1.376595,-0.2566165,265257.8
15.5,-0.2583504,-47.55225,0.2774538,0,0,0,0,0,0.2583504,1.376401,47.55225,0,1.385961,-0.2583504,273634.9
15.6,-0.2600843,-48.72662,0.2843059,0,0,0,0,0,0.2600843,1.385638,48.72662,0,1.395328,-0.2600843,280366.4
15.7,-0.2616986,-50.17292,0.2927446,0,0,0,0,0,0.2616986,1.394239,50.17292,0,1.40405,-0.2616986,288663.1
15.8,-0.2632532,-51.38081,0.2997923,0,0,0,0,0,0.2632532,1.402521,51.38081,0,1.412449,-0.2632532,295587.6
15.9,-0.2649273,-52.7711,0.3079042,0,0,0,0,0,0.2649273,1.41144,52.7711,0,1.421495,-0.2649273,303558.4
16,-0.2665416,-54.20793,0.3162877,0,0,0,0,0,0.2665416,1.42004,54.20793,0,1.43022,-0.2665416,311796.3
16.1,-0.2683353,-55.77428,0.3254269,0,0,0,0,0,0.2683353,1.429597,55.77428,0,1.439914,-0.2683353,320774.6
16.2,-0.2700692,-57.48619,0.3354155,0,0,0,0,0,0.2700692,1.438834,57.48619,0,1.449286,-0.2700692,330589.4
16.3,-0.2717433,-59.12225,0.3449614,0,0,0,0,0,0.2717433,1.447753,59.12225,0,1.458335,-0.2717433,339967.2
16.4,-0.273238,-60.69195,0.3541201,0,0,0,0,0,0.273238,1.455717,60.69195,0,1.466416,-0.273238,348965.2
16.5,-0.2749121,-62.32409,0.3636432,0,0,0,0,0,0.2749121,1.464636,62.32409,0,1.475467,-0.2749121,358317.2
16.6,-0.2765264,-64.05115,0.3737201,0,0,0,0,0,0.2765265,1.473236,64.05115,0,1.484196,-0.2765264,368214.3
16.7,-0.2783201,-66.05229,0.3853962,0,0,0,0,0,0.2783201,1.482792,66.05229,0,1.493896,-0.2783201,379681.6
16.8,-0.2799942,-68.08404,0.3972509,0,0,0,0,0,0.2799942,1.491711,68.08404,0,1.502949,-0.2799942,391325
16.9,-0.2816683,-70.09278,0.4089713,0,0,0,0,0,0.2816683,1.50063,70.09278,0,1.512004,-0.2816683,402834.2
17,-0.2832826,-72.12196,0.420811,0,0,0,0,0,0.2832827,1.509231,72.12196,0,1.520736,-0.2832826,414460
17.1,-0.284897,-74.08836,0.4322844,0,0,0,0,0,0.284897,1.517832,74.08836,0,1.529468,-0.284897,425723
17.2,-0.2865711,-76.4136,0.4458515,0,0,0,0,0,0.2865711,1.526751,76.4136,0,1.538525,-0.2865711,439044.5
17.3,-0.288305,-78.79542,0.4597487,0,0,0,0,0,0.288305,1.535988,78.79543,0,1.547907,-0.288305,452687.1
17.4,-0.2899791,-81.20756,0.4738229,0,0,0,0,0,0.2899791,1.544907,81.20756,0,1.556965,-0.2899791,466502.7
17.5,-0.2916532,-83.95183,0.4898349,0,0,0,0,0,0.2916532,1.553826,83.95183,0,1.566025,-0.2916532,482223.7
17.6,-0.2933273,-86.83416,0.5066524,0,0,0,0,0,0.2933273,1.562745,86.83416,0,1.575085,-0.2933273,498734.8
17.7,-0.2949416,-89.57935,0.5226699,0,0,0,0,0,0.2949416,1.571346,89.57935,0,1.583822,-0.2949416,514456.9
17.8,-0.2966157,-92.66761,0.540689,0,0,0,0,0,0.2966157,1.580265,92.66762,0,1.592884,-0.2966157,532144.7
17.9,-0.2983496,-95.8482,0.5592468,0,0,0,0,0,0.2983496,1.589503,95.84821,0,1.602271,-0.2983496,550357.6
18,-0.2999639,-99.17972,0.5786852,0,0,0,0,0,0.2999639,1.598103,99.17972,0,1.61101,-0.2999639,569437.3
18.1,-0.301638,-102.3994,0.5974711,0,0,0,0,0,0.301638,1.607022,102.3994,0,1.620075,-0.301638,587869.5
18.2,-0.3033121,-106.241,0.6198857,0,0,0,0,0,0.3033121,1.615941,106.241,0,1.62914,-0.3033121,609868.8
18.3,-0.3049264,-109.5743,0.6393347,0,0,0,0,0,0.3049265,1.624542,109.5743,0,1.637882,-0.3049264,628948.5
18.4,-0.3066006,-113.372,0.6614931,0,0,0,0,0,0.3066006,1.633461,113.372,0,1.646949,-0.3066006,650687.8
18.5,-0.3081551,-116.705,0.6809404,0,0,0,0,0,0.3081551,1.641742,116.705,0,1.655368,-0.3081551,669761.1
18.6,-0.3100085,-120.7714,0.7046664,0,0,0,0,0,0.3100086,1.651617,120.7714,0,1.665408,-0.3100085,693028.1
18.7,-0.3116827,-124.8386,0.7283974,0,0,0,0,0,0.3116827,1.660536,124.8386,0,1.674478,-0.3116827,716302.1
18.8,-0.3134166,-128.9696,0.7525007,0,0,0,0,0,0.3134166,1.669774,128.9696,0,1.683872,-0.3134166,739935.7
18.9,-0.3149113,-132.6257,0.7738327,0,0,0,0,0,0.3149113,1.677737,132.6257,0,1.691971,-0.3149113,760849.8
19,-0.3165854,-136.4881,0.7963691,0,0,0,0,0,0.3165854,1.686656,136.4881,0,1.701043,-0.3165854,782937.1
19.1,-0.3181997,-140.4734,0.8196221,0,0,0,0,0,0.3181998,1.695257,140.4734,0,1.709791,-0.3181997,805727.4
19.2,-0.3200532,-145.1175,0.8467191,0,0,0,0,0,0.3200532,1.705132,145.1175,0,1.719836,-0.3200532,832281.4
19.3,-0.3216675,-149.3887,0.8716404,0,0,0,0,0,0.3216676,1.713732,149.3887,0,1.728587,-0.3216675,856702.9
19.4,-0.3234014,-153.8086,0.8974295,0,0,0,0,0,0.3234014,1.72297,153.8087,0,1.737985,-0.3234014,881967
19.5,-0.3249559,-158.0253,0.9220325,0,0,0,0,0,0.3249559,1.731252,158.0253,0,1.746413,-0.3249559,906069.8
19.6,-0.3265703,-162.1023,0.9458205,0,0,0,0,0,0.3265703,1.739852,162.1023,0,1.755166,-0.3265703,929364.6
19.7,-0.3281846,-166.782,0.9731254,0,0,0,0,0,0.3281846,1.748453,166.782,0,1.763919,-0.3281846,956110.8
19.8,-0.3299185,-171.5633,1.001022,0,0,0,0,0,0.3299185,1.75769,171.5633,0,1.773321,-0.3299185,983427.6
