Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
1.332,-9.030547,-8400.831,49.01644,0,0,0,0,0,9.030546,48.1116,8400.831,0,65.60749,-9.030547,2.54E+07
1.432,-9.03228,-8422.016,49.14005,0,0,0,0,0,9.03228,48.12083,8422.016,0,65.62529,-9.03228,2.55E+07
1.532,-9.033835,-8438.493,49.23619,0,0,0,0,0,9.033834,48.12912,8438.493,0,65.64125,-9.033835,2.55E+07
1.632,-9.035568,-8457.992,49.34996,0,0,0,0,0,9.035569,48.13835,8457.992,0,65.65906,-9.035568,2.56E+07
1.732,-9.037124,-8475.535,49.45232,0,0,0,0,0,9.037124,48.14664,8475.535,0,65.67504,-9.037124,2.56E+07
1.832,-9.038857,-8493.696,49.55828,0,0,0,0,0,9.038857,48.15587,8493.696,0,65.69285,-9.038857,2.57E+07
1.932,-9.040352,-8510.301,49.65517,0,0,0,0,0,9.040352,48.16383,8510.302,0,65.70821,-9.040352,2.57E+07
2.032,-9.042205,-8529.341,49.76626,0,0,0,0,0,9.042205,48.17371,8529.341,0,65.72726,-9.042205,2.58E+07
2.132,-9.04382,-8547.578,49.87267,0,0,0,0,0,9.043819,48.18231,8547.578,0,65.74386,-9.04382,2.58E+07
2.232,-9.045553,-8566.598,49.98364,0,0,0,0,0,9.045553,48.19155,8566.598,0,65.76168,-9.045553,2.59E+07
2.332,-9.047048,-8583.228,50.08068,0,0,0,0,0,9.047048,48.19951,8583.229,0,65.77706,-9.047048,2.59E+07
2.432,-9.048723,-8600.041,50.17878,0,0,0,0,0,9.048722,48.20843,8600.041,0,65.79428,-9.048723,2.60E+07
2.532,-9.050457,-8618.88,50.2887,0,0,0,0,0,9.050457,48.21767,8618.88,0,65.81212,-9.050457,2.60E+07
2.632,-9.052251,-8637.475,50.39719,0,0,0,0,0,9.052251,48.22723,8637.475,0,65.83058,-9.052251,2.61E+07
2.732,-9.053924,-8656.248,50.50673,0,0,0,0,0,9.053924,48.23614,8656.248,0,65.8478,-9.053924,2.61E+07
2.832,-9.055599,-8673.703,50.60857,0,0,0,0,0,9.055598,48.24506,8673.702,0,65.86504,-9.055599,2.62E+07
2.932,-9.057153,-8689.901,50.70309,0,0,0,0,0,9.057153,48.25335,8689.901,0,65.88104,-9.057153,2.62E+07
3.032,-9.058707,-8705.45,50.7938,0,0,0,0,0,9.058707,48.26162,8705.449,0,65.89704,-9.058707,2.63E+07
3.132,-9.060501,-8724.082,50.90252,0,0,0,0,0,9.060501,48.27118,8724.082,0,65.91552,-9.060501,2.63E+07
3.232,-9.062176,-8741.369,51.00339,0,0,0,0,0,9.062176,48.28011,8741.369,0,65.93277,-9.062176,2.64E+07
3.332,-9.064029,-8761.116,51.1186,0,0,0,0,0,9.064029,48.28998,8761.116,0,65.95186,-9.064029,2.64E+07
3.432,-9.065643,-8778.89,51.22231,0,0,0,0,0,9.065643,48.29858,8778.891,0,65.96849,-9.065643,2.65E+07
3.532,-9.067078,-8793.183,51.3057,0,0,0,0,0,9.067078,48.30622,8793.183,0,65.98327,-9.067078,2.65E+07
3.632,-9.068632,-8808.617,51.39576,0,0,0,0,0,9.068632,48.3145,8808.617,0,65.99929,-9.068632,2.66E+07
3.732,-9.070367,-8826.305,51.49897,0,0,0,0,0,9.070367,48.32374,8826.306,0,66.01717,-9.070367,2.66E+07
3.832,-9.07216,-8845.015,51.60813,0,0,0,0,0,9.07216,48.3333,8845.015,0,66.03567,-9.07216,2.67E+07
3.932,-9.073894,-8863.696,51.71713,0,0,0,0,0,9.073895,48.34254,8863.696,0,66.05355,-9.073894,2.67E+07
4.032,-9.075508,-8880.003,51.81227,0,0,0,0,0,9.075508,48.35114,8880.003,0,66.0702,-9.075508,2.68E+07
4.132,-9.077182,-8897.616,51.91504,0,0,0,0,0,9.077182,48.36005,8897.616,0,66.08747,-9.077182,2.68E+07
4.232,-9.078797,-8914.398,52.01295,0,0,0,0,0,9.078796,48.36866,8914.397,0,66.10413,-9.078797,2.69E+07
4.332,-9.080531,-8930.736,52.10829,0,0,0,0,0,9.080531,48.3779,8930.736,0,66.12202,-9.080531,2.69E+07
4.432,-9.082145,-8947.366,52.20532,0,0,0,0,0,9.082145,48.38649,8947.366,0,66.13868,-9.082145,2.69E+07
4.532,-9.083879,-8963.687,52.30055,0,0,0,0,0,9.083879,48.39573,8963.688,0,66.15658,-9.083879,2.70E+07
4.632,-9.085612,-8981.096,52.40213,0,0,0,0,0,9.085612,48.40497,8981.097,0,66.17448,-9.085612,2.70E+07
4.732,-9.087346,-9000.298,52.51416,0,0,0,0,0,9.087346,48.4142,9000.298,0,66.19238,-9.087346,2.71E+07
4.832,-9.088841,-9014.845,52.59904,0,0,0,0,0,9.088841,48.42217,9014.845,0,66.20782,-9.088841,2.71E+07
4.932,-9.090395,-9030.088,52.68798,0,0,0,0,0,9.090395,48.43045,9030.088,0,66.22387,-9.090395,2.72E+07
5.032,-9.09207,-9047.117,52.78734,0,0,0,0,0,9.09207,48.43937,9047.117,0,66.24118,-9.09207,2.72E+07
5.132,-9.093743,-9062.972,52.87985,0,0,0,0,0,9.093742,48.44828,9062.973,0,66.25847,-9.093743,2.73E+07
5.232,-9.095478,-9080.708,52.98333,0,0,0,0,0,9.095478,48.45753,9080.708,0,66.2764,-9.095478,2.73E+07
5.332,-9.097271,-9099.054,53.09037,0,0,0,0,0,9.097271,48.46708,9099.054,0,66.29494,-9.097271,2.74E+07
5.432,-9.098826,-9115.422,53.18587,0,0,0,0,0,9.098826,48.47536,9115.422,0,66.31101,-9.098826,2.74E+07
5.532,-9.100381,-9130.961,53.27654,0,0,0,0,0,9.100381,48.48365,9130.961,0,66.3271,-9.100381,2.74E+07
5.632,-9.102055,-9147.413,53.37254,0,0,0,0,0,9.102055,48.49257,9147.413,0,66.34441,-9.102055,2.75E+07
5.732,-9.103729,-9163.687,53.46749,0,0,0,0,0,9.103729,48.50149,9163.687,0,66.36173,-9.103729,2.75E+07
5.832,-9.105583,-9182.544,53.57751,0,0,0,0,0,9.105583,48.51136,9182.544,0,66.38091,-9.105583,2.76E+07
5.932,-9.107376,-9200.764,53.68382,0,0,0,0,0,9.107376,48.52092,9200.764,0,66.39946,-9.107376,2.76E+07
6.032,-9.10899,-9217.049,53.77884,0,0,0,0,0,9.108991,48.52952,9217.049,0,66.41617,-9.10899,2.77E+07
6.132,-9.110485,-9231.577,53.86361,0,0,0,0,0,9.110485,48.53748,9231.577,0,66.43164,-9.110485,2.77E+07
6.232,-9.11198,-9245.97,53.94758,0,0,0,0,0,9.111979,48.54544,9245.97,0,66.44712,-9.11198,2.78E+07
6.332,-9.113594,-9262.094,54.04166,0,0,0,0,0,9.113594,48.55404,9262.094,0,66.46383,-9.113594,2.78E+07
6.432,-9.115448,-9280.362,54.14826,0,0,0,0,0,9.115448,48.56392,9280.362,0,66.48303,-9.115448,2.79E+07
6.532,-9.117181,-9298.322,54.25305,0,0,0,0,0,9.117181,48.57315,9298.322,0,66.50099,-9.117181,2.79E+07
6.632,-9.118915,-9315.628,54.35402,0,0,0,0,0,9.118916,48.58239,9315.628,0,66.51895,-9.118915,2.79E+07
6.732,-9.12047,-9331.574,54.44706,0,0,0,0,0,9.12047,48.59068,9331.574,0,66.53506,-9.12047,2.80E+07
6.832,-9.121845,-9340.033,54.49642,0,0,0,0,0,9.121845,48.598,9340.033,0,66.54932,-9.121845,2.80E+07
6.932,-9.123639,-9356.813,54.59433,0,0,0,0,0,9.123639,48.60756,9356.813,0,66.56791,-9.123639,2.81E+07
7.032,-9.125611,-9376.044,54.70653,0,0,0,0,0,9.125611,48.61807,9376.044,0,66.58836,-9.125611,2.81E+07
7.132,-9.127405,-9395.849,54.82209,0,0,0,0,0,9.127405,48.62762,9395.85,0,66.60696,-9.127405,2.82E+07
7.232,-9.1289,-9410.373,54.90683,0,0,0,0,0,9.128901,48.63559,9410.373,0,66.62247,-9.1289,2.82E+07
7.332,-9.130395,-9424.124,54.98706,0,0,0,0,0,9.130396,48.64355,9424.124,0,66.63798,-9.130395,2.82E+07
7.432,-9.13207,-9439.895,55.07908,0,0,0,0,0,9.13207,48.65247,9439.895,0,66.65534,-9.13207,2.83E+07
7.532,-9.133743,-9456.37,55.17521,0,0,0,0,0,9.133743,48.66139,9456.37,0,66.67272,-9.133743,2.83E+07
7.632,-9.135657,-9474.35,55.28012,0,0,0,0,0,9.135656,48.67159,9474.35,0,66.69257,-9.135657,2.84E+07
7.732,-9.13733,-9491.648,55.38105,0,0,0,0,0,9.13733,48.6805,9491.647,0,66.70994,-9.13733,2.84E+07
7.832,-9.138884,-9506.706,55.46891,0,0,0,0,0,9.138885,48.68878,9506.706,0,66.72608,-9.138884,2.85E+07
7.932,-9.140559,-9522.213,55.55939,0,0,0,0,0,9.140559,48.6977,9522.213,0,66.74347,-9.140559,2.85E+07
8.032,-9.141995,-9536.619,55.64344,0,0,0,0,0,9.141994,48.70535,9536.619,0,66.75838,-9.141995,2.85E+07
8.132,-9.143549,-9550.037,55.72173,0,0,0,0,0,9.143549,48.71363,9550.037,0,66.77452,-9.143549,2.86E+07
8.232,-9.145402,-9566.979,55.82058,0,0,0,0,0,9.145402,48.72351,9566.979,0,66.79377,-9.145402,2.86E+07
8.332001,-9.147315,-9586.273,55.93316,0,0,0,0,0,9.147315,48.7337,9586.273,0,66.81365,-9.147315,2.87E+07
8.432,-9.148989,-9603.292,56.03246,0,0,0,0,0,9.14899,48.74262,9603.292,0,66.83105,-9.148989,2.87E+07
8.532001,-9.150603,-9617.994,56.11824,0,0,0,0,0,9.150603,48.75122,9617.993,0,66.84783,-9.150603,2.88E+07
8.632,-9.152098,-9632.948,56.2055,0,0,0,0,0,9.152099,48.75918,9632.948,0,66.86337,-9.152098,2.88E+07
8.732,-9.153593,-9645.872,56.2809,0,0,0,0,0,9.153593,48.76714,9645.871,0,66.87891,-9.153593,2.88E+07
8.832001,-9.155387,-9662.3,56.37675,0,0,0,0,0,9.155387,48.7767,9662.3,0,66.89757,-9.155387,2.89E+07
8.932,-9.15724,-9680.232,56.48138,0,0,0,0,0,9.15724,48.78658,9680.232,0,66.91685,-9.15724,2.89E+07
9.032001,-9.159034,-9697.065,56.57959,0,0,0,0,0,9.159034,48.79613,9697.064,0,66.93551,-9.159034,2.90E+07
9.132,-9.160708,-9713.112,56.67323,0,0,0,0,0,9.160708,48.80505,9713.112,0,66.95294,-9.160708,2.90E+07
9.232,-9.162144,-9727.454,56.75691,0,0,0,0,0,9.162144,48.8127,9727.454,0,66.96787,-9.162144,2.91E+07
9.332001,-9.163638,-9740.012,56.83018,0,0,0,0,0,9.163638,48.82066,9740.012,0,66.98343,-9.163638,2.91E+07
9.432,-9.165312,-9756.153,56.92436,0,0,0,0,0,9.165312,48.82958,9756.153,0,67.00085,-9.165312,2.91E+07
9.532001,-9.167165,-9772.365,57.01894,0,0,0,0,0,9.167165,48.83945,9772.364,0,67.02014,-9.167165,2.92E+07
9.632001,-9.168899,-9789.217,57.11728,0,0,0,0,0,9.1689,48.84869,9789.217,0,67.03821,-9.168899,2.92E+07
9.732,-9.170633,-9805.326,57.21127,0,0,0,0,0,9.170633,48.85793,9805.326,0,67.05627,-9.170633,2.93E+07
9.832001,-9.172188,-9819.975,57.29674,0,0,0,0,0,9.172188,48.86621,9819.975,0,67.07247,-9.172188,2.93E+07
9.932,-9.173742,-9833.406,57.37511,0,0,0,0,0,9.173742,48.87449,9833.406,0,67.08866,-9.173742,2.93E+07
10.032,-9.175476,-9849.777,57.47063,0,0,0,0,0,9.175477,48.88373,9849.777,0,67.10674,-9.175476,2.94E+07
10.132,-9.176971,-9861.961,57.54172,0,0,0,0,0,9.17697,48.89169,9861.961,0,67.12232,-9.176971,2.94E+07
10.232,-9.178884,-9879.674,57.64507,0,0,0,0,0,9.178885,48.90189,9879.674,0,67.14226,-9.178884,2.95E+07
10.332,-9.180797,-9897.427,57.74865,0,0,0,0,0,9.180797,48.91208,9897.427,0,67.16221,-9.180797,2.95E+07
10.432,-9.182472,-9913.862,57.84455,0,0,0,0,0,9.182471,48.921,9913.862,0,67.17967,-9.182472,2.95E+07
10.532,-9.183667,-9924.648,57.90747,0,0,0,0,0,9.183667,48.92737,9924.647,0,67.19214,-9.183667,2.96E+07
10.632,-9.185281,-9936.922,57.97909,0,0,0,0,0,9.185281,48.93597,9936.922,0,67.20898,-9.185281,2.96E+07
10.732,-9.186956,-9953.117,58.07358,0,0,0,0,0,9.186955,48.94489,9953.116,0,67.22645,-9.186956,2.96E+07
10.832,-9.188869,-9969.857,58.17126,0,0,0,0,0,9.188869,48.95508,9969.856,0,67.24642,-9.188869,2.97E+07
10.932,-9.190603,-9986.717,58.26963,0,0,0,0,0,9.190603,48.96432,9986.717,0,67.26452,-9.190603,2.97E+07
11.032,-9.192217,-10000.83,58.35201,0,0,0,0,0,9.192217,48.97292,10000.83,0,67.28137,-9.192217,2.98E+07
11.132,-9.193652,-10014.46,58.43151,0,0,0,0,0,9.193652,48.98056,10014.46,0,67.29636,-9.193652,2.98E+07
11.232,-9.195386,-10028.37,58.51266,0,0,0,0,0,9.195386,48.9898,10028.37,0,67.31446,-9.195386,2.98E+07
11.332,-9.19706,-10045.57,58.61301,0,0,0,0,0,9.19706,48.99872,10045.57,0,67.33194,-9.19706,2.99E+07
11.432,-9.198794,-10059.85,58.69633,0,0,0,0,0,9.198794,49.00796,10059.85,0,67.35006,-9.198794,2.99E+07
11.532,-9.200647,-10076.43,58.79311,0,0,0,0,0,9.200647,49.01783,10076.43,0,67.36943,-9.200647,3.00E+07
11.632,-9.202322,-10091.3,58.87982,0,0,0,0,0,9.202321,49.02675,10091.3,0,67.38693,-9.202322,3.00E+07
11.732,-9.203816,-10105.56,58.96302,0,0,0,0,0,9.203816,49.03472,10105.56,0,67.40255,-9.203816,3.01E+07
11.832,-9.20549,-10118.17,59.03664,0,0,0,0,0,9.20549,49.04364,10118.17,0,67.42005,-9.20549,3.01E+07
11.932,-9.207105,-10134.81,59.13372,0,0,0,0,0,9.207105,49.05224,10134.81,0,67.43693,-9.207105,3.01E+07
12.032,-9.208719,-10147.16,59.20578,0,0,0,0,0,9.208719,49.06084,10147.16,0,67.45382,-9.208719,3.02E+07
12.132,-9.210513,-10163.88,59.30331,0,0,0,0,0,9.210512,49.07039,10163.88,0,67.47257,-9.210513,3.02E+07
12.232,-9.212187,-10178.55,59.38892,0,0,0,0,0,9.212188,49.07932,10178.55,0,67.4901,-9.212187,3.02E+07
12.332,-9.213742,-10191.91,59.46687,0,0,0,0,0,9.213742,49.0876,10191.91,0,67.50636,-9.213742,3.03E+07
12.432,-9.215355,-10204.8,59.54208,0,0,0,0,0,9.215355,49.09619,10204.8,0,67.52325,-9.215355,3.03E+07
12.532,-9.217149,-10221.1,59.6372,0,0,0,0,0,9.21715,49.10575,10221.1,0,67.54202,-9.217149,3.04E+07
12.632,-9.218883,-10236.13,59.72487,0,0,0,0,0,9.218884,49.11499,10236.13,0,67.56018,-9.218883,3.04E+07
12.732,-9.220438,-10250.98,59.81155,0,0,0,0,0,9.220438,49.12327,10250.98,0,67.57646,-9.220438,3.04E+07
12.832,-9.222112,-10263.91,59.88699,0,0,0,0,0,9.222112,49.13219,10263.91,0,67.59399,-9.222112,3.05E+07
12.932,-9.223846,-10279.16,59.97596,0,0,0,0,0,9.223845,49.14143,10279.16,0,67.61215,-9.223846,3.05E+07
13.032,-9.225401,-10291.99,60.05082,0,0,0,0,0,9.225401,49.14971,10291.99,0,67.62844,-9.225401,3.05E+07
13.132,-9.227254,-10306.45,60.13521,0,0,0,0,0,9.227254,49.15958,10306.45,0,67.64786,-9.227254,3.06E+07
13.232,-9.228928,-10321.26,60.22158,0,0,0,0,0,9.228929,49.1685,10321.26,0,67.6654,-9.228928,3.06E+07
13.332,-9.230543,-10336.12,60.30832,0,0,0,0,0,9.230542,49.1771,10336.12,0,67.68232,-9.230543,3.07E+07
13.432,-9.232038,-10346.1,60.36654,0,0,0,0,0,9.232038,49.18507,10346.1,0,67.698,-9.232038,3.07E+07
13.532,-9.233831,-10361.75,60.45782,0,0,0,0,0,9.233831,49.19463,10361.75,0,67.7168,-9.233831,3.07E+07
13.632,-9.235505,-10375.96,60.54075,0,0,0,0,0,9.235504,49.20354,10375.96,0,67.73435,-9.235505,3.08E+07
13.732,-9.237239,-10389.67,60.62074,0,0,0,0,0,9.237239,49.21278,10389.67,0,67.75254,-9.237239,3.08E+07
13.832,-9.238554,-10401.24,60.68829,0,0,0,0,0,9.238554,49.21979,10401.25,0,67.76634,-9.238554,3.08E+07
13.932,-9.240288,-10412.54,60.75416,0,0,0,0,0,9.240288,49.22903,10412.54,0,67.78454,-9.240288,3.08E+07
14.032,-9.242261,-10429.93,60.85564,0,0,0,0,0,9.242261,49.23954,10429.93,0,67.80524,-9.242261,3.09E+07
14.132,-9.244054,-10444.77,60.94227,0,0,0,0,0,9.244054,49.24909,10444.77,0,67.82406,-9.244054,3.09E+07
14.232,-9.245609,-10458.25,61.0209,0,0,0,0,0,9.245609,49.25737,10458.25,0,67.84038,-9.245609,3.10E+07
14.332,-9.247104,-10468.51,61.08074,0,0,0,0,0,9.247105,49.26534,10468.51,0,67.85609,-9.247104,3.10E+07
14.432,-9.248778,-10481.85,61.1586,0,0,0,0,0,9.248778,49.27426,10481.85,0,67.87367,-9.248778,3.10E+07
14.532,-9.250632,-10495.67,61.23922,0,0,0,0,0,9.250631,49.28413,10495.67,0,67.89313,-9.250632,3.11E+07
14.632,-9.252246,-10510.14,61.32368,0,0,0,0,0,9.252247,49.29274,10510.14,0,67.9101,-9.252246,3.11E+07
14.732,-9.25398,-10522.58,61.39622,0,0,0,0,0,9.253979,49.30197,10522.58,0,67.92831,-9.25398,3.11E+07
14.832,-9.255535,-10535.77,61.47318,0,0,0,0,0,9.255535,49.31026,10535.77,0,67.94466,-9.255535,3.12E+07
14.932,-9.257089,-10546.64,61.5366,0,0,0,0,0,9.257089,49.31853,10546.64,0,67.96099,-9.257089,3.12E+07
15.032,-9.258703,-10559.74,61.61306,0,0,0,0,0,9.258702,49.32713,10559.74,0,67.97796,-9.258703,3.12E+07
15.132,-9.260317,-10570.88,61.67807,0,0,0,0,0,9.260317,49.33574,10570.88,0,67.99493,-9.260317,3.12E+07
15.232,-9.262171,-10586.42,61.76872,0,0,0,0,0,9.262171,49.34561,10586.42,0,68.01443,-9.262171,3.13E+07
15.332,-9.263845,-10598.74,61.8406,0,0,0,0,0,9.263844,49.35453,10598.74,0,68.03203,-9.263845,3.13E+07
15.432,-9.26546,-10612.03,61.91816,0,0,0,0,0,9.26546,49.36313,10612.03,0,68.04903,-9.26546,3.14E+07
15.532,-9.267014,-10623.56,61.98541,0,0,0,0,0,9.267015,49.37141,10623.56,0,68.06539,-9.267014,3.14E+07
15.632,-9.268867,-10637.35,62.0659,0,0,0,0,0,9.268867,49.38129,10637.35,0,68.08488,-9.268867,3.14E+07
15.732,-9.270541,-10650.24,62.1411,0,0,0,0,0,9.270541,49.3902,10650.24,0,68.1025,-9.270541,3.14E+07
15.832,-9.272335,-10664.2,62.22258,0,0,0,0,0,9.272335,49.39976,10664.2,0,68.12139,-9.272335,3.15E+07
15.932,-9.274009,-10676.72,62.29561,0,0,0,0,0,9.27401,49.40868,10676.72,0,68.13902,-9.274009,3.15E+07
16.032,-9.275564,-10688.49,62.3643,0,0,0,0,0,9.275563,49.41696,10688.49,0,68.15539,-9.275564,3.15E+07
16.132,-9.277058,-10699.59,62.42907,0,0,0,0,0,9.277059,49.42493,10699.59,0,68.17114,-9.277058,3.16E+07
16.198,-9.278195,-10707.11,62.47295,0,0,0,0,0,9.278194,49.43098,10707.11,0,68.1831,-9.278195,3.16E+07
